,actual,pred
101,tinba,tinba
102,conficker,pushdo
103,matsnu,matsnu
104,locky,conficker
105,tinba,tinba
106,banjori,banjori
107,tinba,tinba
108,tinba,tinba
109,zeus,zeus
110,pushdo,pushdo
111,cryptolocker,cryptolocker
112,conficker,ramnit
113,zeus,zeus
114,pushdo,pushdo
115,cryptolocker,cryptolocker
116,banjori,banjori
117,conficker,conficker
118,cryptolocker,cryptolocker
119,zeus,zeus
120,banjori,banjori
121,ramnit,ramnit
122,matsnu,matsnu
123,matsnu,matsnu
124,tinba,ramnit
125,corebot,corebot
126,locky,locky
127,banjori,banjori
128,banjori,banjori
129,locky,ramnit
130,matsnu,matsnu
131,tinba,tinba
132,tinba,locky
133,ramnit,ramnit
134,matsnu,matsnu
135,conficker,conficker
136,rovnix,rovnix
137,tinba,ramnit
138,zeus,zeus
139,banjori,banjori
140,matsnu,matsnu
141,tinba,tinba
142,corebot,corebot
143,rovnix,rovnix
144,pushdo,pushdo
145,pushdo,pushdo
146,matsnu,matsnu
147,cryptolocker,cryptolocker
148,conficker,conficker
149,banjori,banjori
150,zeus,zeus
151,ramnit,ramnit
152,matsnu,matsnu
153,zeus,zeus
154,conficker,conficker
155,rovnix,rovnix
156,conficker,conficker
157,corebot,corebot
158,matsnu,matsnu
159,ramnit,ramnit
160,banjori,banjori
161,zeus,zeus
162,tinba,tinba
163,conficker,locky
164,conficker,conficker
165,banjori,banjori
166,cryptolocker,cryptolocker
167,pushdo,pushdo
168,zeus,zeus
169,cryptolocker,cryptolocker
170,banjori,banjori
171,zeus,zeus
172,conficker,conficker
173,tinba,tinba
174,ramnit,ramnit
175,banjori,banjori
176,locky,ramnit
177,cryptolocker,cryptolocker
178,locky,locky
179,corebot,corebot
180,rovnix,rovnix
181,conficker,conficker
182,locky,tinba
183,matsnu,matsnu
184,zeus,zeus
185,cryptolocker,cryptolocker
186,corebot,corebot
187,tinba,tinba
188,corebot,corebot
189,banjori,banjori
190,pushdo,pushdo
191,locky,locky
192,pushdo,pushdo
193,conficker,conficker
194,ramnit,ramnit
195,cryptolocker,cryptolocker
196,rovnix,rovnix
197,tinba,tinba
198,rovnix,rovnix
199,banjori,banjori
200,pushdo,pushdo
201,banjori,banjori
202,ramnit,ramnit
203,cryptolocker,cryptolocker
204,cryptolocker,cryptolocker
205,banjori,banjori
206,banjori,banjori
207,cryptolocker,cryptolocker
208,banjori,banjori
209,locky,locky
210,zeus,zeus
211,zeus,zeus
212,zeus,zeus
213,locky,conficker
214,ramnit,locky
215,matsnu,matsnu
216,pushdo,pushdo
217,corebot,corebot
218,tinba,tinba
219,corebot,corebot
220,banjori,banjori
221,corebot,corebot
222,corebot,corebot
223,zeus,zeus
224,rovnix,rovnix
225,banjori,banjori
226,corebot,corebot
227,banjori,banjori
228,conficker,locky
229,matsnu,matsnu
230,rovnix,rovnix
231,zeus,zeus
232,rovnix,rovnix
233,zeus,zeus
234,corebot,corebot
235,pushdo,pushdo
236,matsnu,matsnu
237,zeus,zeus
238,tinba,tinba
239,corebot,corebot
240,ramnit,ramnit
241,matsnu,matsnu
242,conficker,conficker
243,zeus,zeus
244,pushdo,pushdo
245,corebot,corebot
246,tinba,tinba
247,rovnix,rovnix
248,tinba,tinba
249,banjori,banjori
250,ramnit,ramnit
251,corebot,corebot
252,zeus,zeus
253,zeus,zeus
254,pushdo,pushdo
255,conficker,conficker
256,ramnit,locky
257,locky,locky
258,banjori,banjori
259,banjori,banjori
260,matsnu,matsnu
261,banjori,banjori
262,pushdo,pushdo
263,zeus,zeus
264,matsnu,matsnu
265,zeus,zeus
266,conficker,locky
267,corebot,corebot
268,corebot,corebot
269,cryptolocker,cryptolocker
270,ramnit,ramnit
271,zeus,zeus
272,locky,ramnit
273,ramnit,ramnit
274,conficker,conficker
275,rovnix,rovnix
276,pushdo,pushdo
277,rovnix,rovnix
278,rovnix,rovnix
279,banjori,banjori
280,tinba,tinba
281,ramnit,cryptolocker
282,conficker,conficker
283,cryptolocker,cryptolocker
284,conficker,conficker
285,corebot,corebot
286,banjori,banjori
287,ramnit,ramnit
288,banjori,banjori
289,locky,conficker
290,zeus,zeus
291,tinba,tinba
292,matsnu,matsnu
293,locky,ramnit
294,conficker,conficker
295,cryptolocker,cryptolocker
296,zeus,zeus
297,locky,locky
298,corebot,corebot
299,cryptolocker,cryptolocker
300,banjori,banjori
301,banjori,banjori
302,corebot,corebot
303,tinba,locky
304,tinba,tinba
305,corebot,corebot
306,pushdo,pushdo
307,ramnit,ramnit
308,rovnix,rovnix
309,banjori,banjori
310,matsnu,matsnu
311,zeus,zeus
312,cryptolocker,cryptolocker
313,rovnix,rovnix
314,zeus,zeus
315,locky,conficker
316,matsnu,matsnu
317,rovnix,rovnix
318,matsnu,matsnu
319,tinba,conficker
320,rovnix,rovnix
321,corebot,corebot
322,tinba,tinba
323,pushdo,pushdo
324,rovnix,rovnix
325,corebot,corebot
326,tinba,tinba
327,cryptolocker,cryptolocker
328,cryptolocker,cryptolocker
329,matsnu,matsnu
330,ramnit,ramnit
331,matsnu,matsnu
332,conficker,conficker
333,pushdo,pushdo
334,cryptolocker,cryptolocker
335,tinba,locky
336,pushdo,pushdo
337,rovnix,rovnix
338,banjori,banjori
339,tinba,tinba
340,zeus,zeus
341,corebot,corebot
342,ramnit,conficker
343,banjori,banjori
344,matsnu,matsnu
345,tinba,tinba
346,corebot,corebot
347,zeus,zeus
348,corebot,corebot
349,cryptolocker,cryptolocker
350,corebot,corebot
351,ramnit,locky
352,matsnu,matsnu
353,ramnit,ramnit
354,locky,tinba
355,tinba,tinba
356,tinba,tinba
357,ramnit,locky
358,matsnu,matsnu
359,conficker,conficker
360,pushdo,pushdo
361,conficker,conficker
362,cryptolocker,cryptolocker
363,pushdo,pushdo
364,banjori,banjori
365,conficker,conficker
366,locky,locky
367,corebot,corebot
368,zeus,zeus
369,cryptolocker,cryptolocker
370,locky,tinba
371,locky,tinba
372,locky,locky
373,matsnu,matsnu
374,zeus,zeus
375,rovnix,rovnix
376,pushdo,pushdo
377,zeus,zeus
378,ramnit,locky
379,ramnit,locky
380,rovnix,rovnix
381,corebot,corebot
382,cryptolocker,cryptolocker
383,corebot,corebot
384,pushdo,pushdo
385,zeus,zeus
386,cryptolocker,cryptolocker
387,matsnu,matsnu
388,tinba,tinba
389,tinba,tinba
390,pushdo,pushdo
391,corebot,corebot
392,pushdo,pushdo
393,corebot,corebot
394,matsnu,matsnu
395,tinba,tinba
396,tinba,tinba
397,rovnix,rovnix
398,rovnix,rovnix
399,ramnit,ramnit
400,zeus,zeus
401,cryptolocker,cryptolocker
402,pushdo,pushdo
403,zeus,zeus
404,rovnix,rovnix
405,cryptolocker,cryptolocker
406,corebot,corebot
407,banjori,banjori
408,cryptolocker,cryptolocker
409,zeus,zeus
410,zeus,zeus
411,banjori,banjori
412,cryptolocker,cryptolocker
413,corebot,corebot
414,rovnix,rovnix
415,conficker,conficker
416,rovnix,rovnix
417,tinba,tinba
418,tinba,tinba
419,cryptolocker,cryptolocker
420,pushdo,pushdo
421,corebot,corebot
422,pushdo,pushdo
423,ramnit,ramnit
424,zeus,zeus
425,locky,locky
426,ramnit,ramnit
427,cryptolocker,cryptolocker
428,locky,locky
429,corebot,corebot
430,ramnit,ramnit
431,rovnix,rovnix
432,zeus,zeus
433,locky,locky
434,banjori,banjori
435,tinba,tinba
436,ramnit,ramnit
437,ramnit,ramnit
438,tinba,tinba
439,zeus,zeus
440,matsnu,matsnu
441,banjori,banjori
442,tinba,ramnit
443,ramnit,ramnit
444,corebot,corebot
445,zeus,zeus
446,conficker,conficker
447,locky,ramnit
448,matsnu,matsnu
449,zeus,zeus
450,rovnix,rovnix
451,tinba,tinba
452,matsnu,matsnu
453,tinba,tinba
454,matsnu,matsnu
455,conficker,conficker
456,ramnit,ramnit
457,conficker,ramnit
458,tinba,tinba
459,pushdo,pushdo
460,conficker,locky
461,banjori,banjori
462,conficker,conficker
463,ramnit,ramnit
464,conficker,conficker
465,ramnit,ramnit
466,corebot,corebot
467,locky,ramnit
468,rovnix,rovnix
469,zeus,zeus
470,pushdo,pushdo
471,locky,conficker
472,corebot,corebot
473,ramnit,locky
474,zeus,zeus
475,conficker,conficker
476,pushdo,pushdo
477,corebot,corebot
478,conficker,conficker
479,locky,ramnit
480,locky,ramnit
481,tinba,tinba
482,cryptolocker,cryptolocker
483,matsnu,matsnu
484,banjori,banjori
485,tinba,tinba
486,matsnu,matsnu
487,banjori,banjori
488,zeus,zeus
489,zeus,zeus
490,corebot,corebot
491,cryptolocker,cryptolocker
492,locky,ramnit
493,banjori,banjori
494,cryptolocker,cryptolocker
495,cryptolocker,cryptolocker
496,rovnix,rovnix
497,rovnix,rovnix
498,banjori,banjori
499,corebot,corebot
500,pushdo,pushdo
501,matsnu,matsnu
502,pushdo,pushdo
503,matsnu,matsnu
504,matsnu,matsnu
505,locky,locky
506,conficker,conficker
507,pushdo,pushdo
508,rovnix,rovnix
509,locky,ramnit
510,cryptolocker,cryptolocker
511,rovnix,rovnix
512,pushdo,pushdo
513,rovnix,rovnix
514,corebot,corebot
515,banjori,banjori
516,tinba,tinba
517,cryptolocker,cryptolocker
518,zeus,zeus
519,pushdo,pushdo
520,matsnu,matsnu
521,banjori,banjori
522,rovnix,rovnix
523,banjori,banjori
524,locky,locky
525,banjori,banjori
526,rovnix,rovnix
527,conficker,conficker
528,locky,conficker
529,banjori,banjori
530,pushdo,pushdo
531,ramnit,ramnit
532,pushdo,pushdo
533,zeus,zeus
534,pushdo,pushdo
535,zeus,zeus
536,zeus,zeus
537,zeus,zeus
538,pushdo,pushdo
539,banjori,banjori
540,matsnu,matsnu
541,corebot,corebot
542,conficker,conficker
543,tinba,tinba
544,locky,ramnit
545,banjori,banjori
546,corebot,corebot
547,matsnu,matsnu
548,zeus,zeus
549,cryptolocker,cryptolocker
550,cryptolocker,cryptolocker
551,banjori,banjori
552,matsnu,matsnu
553,matsnu,matsnu
554,locky,conficker
555,cryptolocker,cryptolocker
556,corebot,corebot
557,matsnu,matsnu
558,pushdo,pushdo
559,cryptolocker,cryptolocker
560,banjori,banjori
561,corebot,corebot
562,corebot,corebot
563,matsnu,matsnu
564,banjori,banjori
565,banjori,banjori
566,conficker,conficker
567,zeus,zeus
568,locky,locky
569,matsnu,matsnu
570,rovnix,rovnix
571,conficker,conficker
572,cryptolocker,cryptolocker
573,rovnix,rovnix
574,ramnit,ramnit
575,cryptolocker,cryptolocker
576,cryptolocker,cryptolocker
577,locky,ramnit
578,pushdo,pushdo
579,corebot,corebot
580,tinba,tinba
581,conficker,conficker
582,tinba,tinba
583,matsnu,matsnu
584,cryptolocker,cryptolocker
585,ramnit,ramnit
586,banjori,banjori
587,matsnu,matsnu
588,locky,locky
589,rovnix,rovnix
590,banjori,banjori
591,banjori,banjori
592,locky,conficker
593,pushdo,pushdo
594,zeus,zeus
595,zeus,zeus
596,locky,conficker
597,tinba,tinba
598,ramnit,ramnit
599,conficker,ramnit
600,banjori,banjori
601,zeus,zeus
602,pushdo,pushdo
603,banjori,banjori
604,conficker,tinba
605,zeus,zeus
606,pushdo,pushdo
607,corebot,corebot
608,corebot,corebot
609,corebot,corebot
610,corebot,corebot
611,locky,ramnit
612,ramnit,locky
613,tinba,tinba
614,rovnix,rovnix
615,conficker,conficker
616,tinba,tinba
617,ramnit,locky
618,corebot,corebot
619,banjori,banjori
620,banjori,banjori
621,ramnit,ramnit
622,conficker,conficker
623,tinba,tinba
624,cryptolocker,cryptolocker
625,conficker,conficker
626,rovnix,rovnix
627,ramnit,locky
628,corebot,corebot
629,matsnu,matsnu
630,banjori,banjori
631,cryptolocker,cryptolocker
632,locky,locky
633,ramnit,locky
634,zeus,zeus
635,corebot,corebot
636,cryptolocker,cryptolocker
637,locky,conficker
638,rovnix,rovnix
639,conficker,tinba
640,zeus,zeus
641,tinba,tinba
642,banjori,banjori
643,locky,conficker
644,pushdo,pushdo
645,tinba,tinba
646,pushdo,pushdo
647,conficker,conficker
648,corebot,corebot
649,rovnix,rovnix
650,tinba,tinba
651,ramnit,ramnit
652,corebot,corebot
653,banjori,banjori
654,pushdo,pushdo
655,pushdo,pushdo
656,zeus,zeus
657,zeus,zeus
658,locky,ramnit
659,banjori,banjori
660,pushdo,pushdo
661,conficker,conficker
662,matsnu,matsnu
663,banjori,banjori
664,matsnu,matsnu
665,pushdo,pushdo
666,banjori,banjori
667,tinba,tinba
668,rovnix,rovnix
669,ramnit,ramnit
670,banjori,banjori
671,corebot,corebot
672,matsnu,matsnu
673,tinba,tinba
674,locky,ramnit
675,conficker,conficker
676,pushdo,pushdo
677,ramnit,ramnit
678,pushdo,pushdo
679,locky,conficker
680,conficker,locky
681,conficker,conficker
682,cryptolocker,cryptolocker
683,tinba,tinba
684,rovnix,rovnix
685,matsnu,matsnu
686,conficker,conficker
687,rovnix,rovnix
688,zeus,zeus
689,locky,conficker
690,banjori,banjori
691,ramnit,conficker
692,cryptolocker,cryptolocker
693,zeus,zeus
694,matsnu,matsnu
695,cryptolocker,cryptolocker
696,locky,ramnit
697,banjori,banjori
698,zeus,zeus
699,corebot,corebot
700,conficker,locky
701,matsnu,matsnu
702,locky,ramnit
703,zeus,zeus
704,tinba,conficker
705,pushdo,pushdo
706,cryptolocker,cryptolocker
707,cryptolocker,cryptolocker
708,conficker,locky
709,locky,ramnit
710,tinba,tinba
711,matsnu,matsnu
712,conficker,conficker
713,locky,tinba
714,conficker,pushdo
715,banjori,banjori
716,conficker,conficker
717,rovnix,rovnix
718,matsnu,matsnu
719,zeus,zeus
720,rovnix,rovnix
721,locky,locky
722,locky,conficker
723,locky,ramnit
724,rovnix,rovnix
725,banjori,banjori
726,locky,conficker
727,matsnu,matsnu
728,rovnix,rovnix
729,matsnu,matsnu
730,rovnix,rovnix
731,corebot,corebot
732,corebot,corebot
733,tinba,tinba
734,ramnit,ramnit
735,corebot,corebot
736,ramnit,ramnit
737,tinba,tinba
738,tinba,tinba
739,matsnu,matsnu
740,rovnix,rovnix
741,banjori,banjori
742,ramnit,tinba
743,zeus,zeus
744,tinba,tinba
745,ramnit,ramnit
746,cryptolocker,cryptolocker
747,matsnu,matsnu
748,banjori,banjori
749,conficker,conficker
750,banjori,banjori
751,cryptolocker,cryptolocker
752,pushdo,pushdo
753,matsnu,matsnu
754,zeus,zeus
755,conficker,conficker
756,pushdo,pushdo
757,rovnix,rovnix
758,conficker,conficker
759,rovnix,rovnix
760,ramnit,ramnit
761,locky,tinba
762,zeus,zeus
763,tinba,tinba
764,corebot,corebot
765,locky,ramnit
766,cryptolocker,cryptolocker
767,cryptolocker,cryptolocker
768,matsnu,matsnu
769,locky,locky
770,cryptolocker,cryptolocker
771,zeus,zeus
772,locky,locky
773,conficker,conficker
774,conficker,conficker
775,corebot,corebot
776,rovnix,rovnix
777,conficker,conficker
778,zeus,zeus
779,rovnix,rovnix
780,matsnu,matsnu
781,locky,locky
782,ramnit,ramnit
783,pushdo,pushdo
784,corebot,corebot
785,banjori,banjori
786,rovnix,rovnix
787,tinba,tinba
788,conficker,conficker
789,zeus,zeus
790,pushdo,pushdo
791,matsnu,matsnu
792,corebot,corebot
793,cryptolocker,cryptolocker
794,rovnix,rovnix
795,rovnix,rovnix
796,banjori,banjori
797,conficker,conficker
798,tinba,tinba
799,pushdo,pushdo
800,corebot,corebot
801,corebot,corebot
802,ramnit,ramnit
803,banjori,banjori
804,tinba,tinba
805,corebot,corebot
806,conficker,conficker
807,locky,conficker
808,conficker,conficker
809,locky,conficker
810,locky,locky
811,locky,ramnit
812,rovnix,rovnix
813,zeus,zeus
814,cryptolocker,cryptolocker
815,cryptolocker,cryptolocker
816,locky,tinba
817,matsnu,matsnu
818,tinba,tinba
819,locky,conficker
820,corebot,corebot
821,banjori,banjori
822,tinba,locky
823,locky,conficker
824,locky,conficker
825,locky,locky
826,conficker,conficker
827,tinba,tinba
828,pushdo,pushdo
829,cryptolocker,cryptolocker
830,locky,locky
831,zeus,zeus
832,banjori,banjori
833,conficker,ramnit
834,ramnit,ramnit
835,matsnu,matsnu
836,cryptolocker,cryptolocker
837,tinba,tinba
838,ramnit,ramnit
839,zeus,zeus
840,matsnu,matsnu
841,conficker,conficker
842,conficker,conficker
843,locky,locky
844,pushdo,pushdo
845,matsnu,matsnu
846,tinba,tinba
847,corebot,corebot
848,conficker,conficker
849,locky,ramnit
850,matsnu,matsnu
851,rovnix,rovnix
852,ramnit,conficker
853,tinba,tinba
854,rovnix,rovnix
855,rovnix,rovnix
856,pushdo,pushdo
857,tinba,tinba
858,tinba,tinba
859,rovnix,rovnix
860,banjori,banjori
861,locky,locky
862,locky,ramnit
863,conficker,conficker
864,conficker,conficker
865,matsnu,matsnu
866,conficker,conficker
867,pushdo,pushdo
868,pushdo,pushdo
869,matsnu,matsnu
870,banjori,banjori
871,cryptolocker,cryptolocker
872,locky,locky
873,corebot,corebot
874,rovnix,rovnix
875,locky,ramnit
876,corebot,corebot
877,conficker,conficker
878,pushdo,pushdo
879,rovnix,rovnix
880,cryptolocker,cryptolocker
881,cryptolocker,cryptolocker
882,rovnix,rovnix
883,tinba,tinba
884,tinba,tinba
885,locky,locky
886,ramnit,ramnit
887,banjori,banjori
888,conficker,conficker
889,locky,locky
890,banjori,banjori
891,cryptolocker,cryptolocker
892,pushdo,pushdo
893,zeus,zeus
894,conficker,conficker
895,matsnu,matsnu
896,rovnix,rovnix
897,matsnu,matsnu
898,cryptolocker,cryptolocker
899,locky,conficker
900,corebot,corebot
901,corebot,corebot
902,ramnit,ramnit
903,ramnit,locky
904,pushdo,pushdo
905,cryptolocker,cryptolocker
906,rovnix,rovnix
907,pushdo,pushdo
908,matsnu,matsnu
909,banjori,banjori
910,matsnu,matsnu
911,ramnit,conficker
912,ramnit,ramnit
913,locky,ramnit
914,ramnit,ramnit
915,corebot,corebot
916,zeus,zeus
917,rovnix,rovnix
918,cryptolocker,cryptolocker
919,conficker,conficker
920,banjori,banjori
921,conficker,conficker
922,corebot,corebot
923,conficker,tinba
924,pushdo,pushdo
925,locky,ramnit
926,tinba,tinba
927,pushdo,pushdo
928,rovnix,rovnix
929,ramnit,locky
930,ramnit,ramnit
931,cryptolocker,cryptolocker
932,pushdo,pushdo
933,cryptolocker,cryptolocker
934,zeus,zeus
935,banjori,banjori
936,cryptolocker,cryptolocker
937,ramnit,conficker
938,zeus,zeus
939,rovnix,rovnix
940,ramnit,ramnit
941,cryptolocker,cryptolocker
942,cryptolocker,cryptolocker
943,conficker,locky
944,cryptolocker,cryptolocker
945,rovnix,rovnix
946,corebot,corebot
947,rovnix,rovnix
948,conficker,conficker
949,corebot,corebot
950,pushdo,pushdo
951,corebot,corebot
952,conficker,conficker
953,cryptolocker,cryptolocker
954,banjori,banjori
955,zeus,zeus
956,ramnit,locky
957,cryptolocker,cryptolocker
958,rovnix,rovnix
959,pushdo,pushdo
960,ramnit,locky
961,pushdo,pushdo
962,zeus,zeus
963,corebot,corebot
964,locky,locky
965,locky,locky
966,rovnix,rovnix
967,cryptolocker,cryptolocker
968,banjori,banjori
969,corebot,corebot
970,zeus,zeus
971,corebot,corebot
972,cryptolocker,cryptolocker
973,matsnu,matsnu
974,tinba,tinba
975,corebot,corebot
976,cryptolocker,cryptolocker
977,rovnix,rovnix
978,banjori,banjori
979,corebot,corebot
980,corebot,corebot
981,locky,tinba
982,cryptolocker,cryptolocker
983,corebot,corebot
984,matsnu,matsnu
985,banjori,banjori
986,cryptolocker,cryptolocker
987,tinba,tinba
988,banjori,banjori
989,zeus,zeus
990,banjori,banjori
991,zeus,zeus
992,locky,conficker
993,pushdo,pushdo
994,matsnu,matsnu
995,matsnu,matsnu
996,banjori,banjori
997,pushdo,pushdo
998,corebot,corebot
999,locky,locky
1000,cryptolocker,cryptolocker
1001,locky,conficker
1002,ramnit,ramnit
1003,cryptolocker,cryptolocker
1004,conficker,conficker
1005,tinba,tinba
1006,ramnit,ramnit
1007,rovnix,rovnix
1008,rovnix,rovnix
1009,zeus,zeus
1010,locky,conficker
1011,pushdo,pushdo
1012,locky,conficker
1013,matsnu,matsnu
1014,ramnit,ramnit
1015,rovnix,rovnix
1016,corebot,corebot
1017,conficker,conficker
1018,pushdo,pushdo
1019,zeus,zeus
1020,rovnix,rovnix
1021,tinba,tinba
1022,tinba,tinba
1023,rovnix,rovnix
1024,banjori,banjori
1025,tinba,tinba
1026,banjori,banjori
1027,pushdo,pushdo
1028,conficker,locky
1029,pushdo,pushdo
1030,conficker,locky
1031,banjori,banjori
1032,banjori,banjori
1033,ramnit,ramnit
1034,ramnit,locky
1035,locky,ramnit
1036,cryptolocker,cryptolocker
1037,tinba,tinba
1038,matsnu,matsnu
1039,banjori,banjori
1040,locky,locky
1041,zeus,zeus
1042,tinba,tinba
1043,conficker,conficker
1044,tinba,tinba
1045,locky,locky
1046,tinba,tinba
1047,matsnu,matsnu
1048,rovnix,rovnix
1049,ramnit,ramnit
1050,locky,conficker
1051,corebot,corebot
1052,banjori,banjori
1053,tinba,tinba
1054,corebot,corebot
1055,tinba,tinba
1056,zeus,zeus
1057,tinba,tinba
1058,ramnit,ramnit
1059,conficker,ramnit
1060,tinba,tinba
1061,locky,locky
1062,tinba,locky
1063,tinba,tinba
1064,matsnu,matsnu
1065,tinba,tinba
1066,conficker,conficker
1067,cryptolocker,cryptolocker
1068,matsnu,matsnu
1069,corebot,corebot
1070,locky,locky
1071,banjori,banjori
1072,corebot,corebot
1073,matsnu,matsnu
1074,rovnix,rovnix
1075,rovnix,rovnix
1076,zeus,zeus
1077,conficker,conficker
1078,rovnix,rovnix
1079,ramnit,ramnit
1080,conficker,ramnit
1081,conficker,conficker
1082,conficker,conficker
1083,ramnit,ramnit
1084,conficker,conficker
1085,zeus,zeus
1086,cryptolocker,cryptolocker
1087,pushdo,pushdo
1088,banjori,banjori
1089,matsnu,matsnu
1090,rovnix,rovnix
1091,corebot,corebot
1092,ramnit,ramnit
1093,zeus,zeus
1094,pushdo,pushdo
1095,ramnit,ramnit
1096,cryptolocker,cryptolocker
1097,rovnix,rovnix
1098,pushdo,pushdo
1099,banjori,banjori
1100,banjori,banjori
1101,corebot,corebot
1102,matsnu,matsnu
1103,banjori,banjori
1104,zeus,zeus
1105,zeus,zeus
1106,cryptolocker,cryptolocker
1107,locky,locky
1108,matsnu,matsnu
1109,pushdo,pushdo
1110,locky,ramnit
1111,zeus,zeus
1112,banjori,banjori
1113,cryptolocker,cryptolocker
1114,rovnix,rovnix
1115,matsnu,matsnu
1116,cryptolocker,cryptolocker
1117,zeus,zeus
1118,pushdo,pushdo
1119,tinba,tinba
1120,cryptolocker,cryptolocker
1121,corebot,corebot
1122,zeus,zeus
1123,pushdo,pushdo
1124,pushdo,pushdo
1125,ramnit,locky
1126,ramnit,ramnit
1127,locky,ramnit
1128,rovnix,rovnix
1129,corebot,corebot
1130,conficker,conficker
1131,corebot,corebot
1132,locky,conficker
1133,cryptolocker,cryptolocker
1134,ramnit,ramnit
1135,zeus,zeus
1136,banjori,banjori
1137,rovnix,rovnix
1138,cryptolocker,cryptolocker
1139,tinba,tinba
1140,ramnit,locky
1141,cryptolocker,cryptolocker
1142,conficker,conficker
1143,cryptolocker,cryptolocker
1144,rovnix,rovnix
1145,zeus,zeus
1146,ramnit,ramnit
1147,rovnix,rovnix
1148,locky,conficker
1149,zeus,zeus
1150,cryptolocker,cryptolocker
1151,corebot,corebot
1152,rovnix,rovnix
1153,ramnit,ramnit
1154,conficker,conficker
1155,tinba,tinba
1156,tinba,tinba
1157,zeus,zeus
1158,zeus,zeus
1159,zeus,zeus
1160,tinba,tinba
1161,matsnu,matsnu
1162,locky,locky
1163,conficker,conficker
1164,zeus,zeus
1165,locky,ramnit
1166,rovnix,rovnix
1167,locky,ramnit
1168,ramnit,ramnit
1169,tinba,tinba
1170,tinba,tinba
1171,cryptolocker,cryptolocker
1172,matsnu,matsnu
1173,corebot,corebot
1174,banjori,banjori
1175,zeus,zeus
1176,banjori,banjori
1177,matsnu,matsnu
1178,locky,locky
1179,ramnit,ramnit
1180,matsnu,matsnu
1181,corebot,corebot
1182,pushdo,pushdo
1183,pushdo,pushdo
1184,cryptolocker,cryptolocker
1185,tinba,tinba
1186,conficker,conficker
1187,tinba,tinba
1188,tinba,tinba
1189,ramnit,ramnit
1190,corebot,corebot
1191,conficker,conficker
1192,tinba,tinba
1193,cryptolocker,cryptolocker
1194,banjori,banjori
1195,conficker,ramnit
1196,cryptolocker,cryptolocker
1197,matsnu,matsnu
1198,banjori,banjori
1199,matsnu,matsnu
1200,banjori,banjori
1201,pushdo,pushdo
1202,matsnu,matsnu
1203,conficker,conficker
1204,zeus,zeus
1205,conficker,conficker
1206,rovnix,rovnix
1207,banjori,banjori
1208,matsnu,matsnu
1209,cryptolocker,cryptolocker
1210,conficker,locky
1211,corebot,corebot
1212,banjori,banjori
1213,conficker,ramnit
1214,corebot,corebot
1215,tinba,tinba
1216,tinba,tinba
1217,zeus,zeus
1218,rovnix,rovnix
1219,rovnix,rovnix
1220,cryptolocker,cryptolocker
1221,zeus,zeus
1222,zeus,zeus
1223,zeus,zeus
1224,zeus,zeus
1225,pushdo,pushdo
1226,conficker,conficker
1227,zeus,zeus
1228,corebot,corebot
1229,zeus,zeus
1230,cryptolocker,cryptolocker
1231,pushdo,pushdo
1232,banjori,banjori
1233,banjori,banjori
1234,matsnu,matsnu
1235,zeus,zeus
1236,cryptolocker,cryptolocker
1237,corebot,corebot
1238,zeus,zeus
1239,locky,locky
1240,banjori,banjori
