,0,1,2,3,4,5,6,7,8,9,10,11,12
163,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
164,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
165,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,conficker
166,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,zeus
167,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
168,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,tinba
169,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,cryptolocker
170,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
171,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,tinba
172,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,zeus
173,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,conficker
174,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
175,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
176,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
177,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,rovnix
178,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
179,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,cryptolocker
180,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
181,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
182,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
183,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
184,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,rovnix
185,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
186,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,rovnix
187,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
188,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
189,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
190,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
191,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
192,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
193,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
194,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
195,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,conficker
196,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,tinba
197,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,zeus
198,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,conficker
199,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,conficker
200,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,conficker
201,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,locky
202,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
203,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,rovnix
204,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,zeus
205,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
206,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
207,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
208,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
209,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
210,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,rovnix
211,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
212,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
213,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
214,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,rovnix
215,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
216,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
217,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
218,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
219,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
220,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,locky
221,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
222,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,tinba
223,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
224,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,locky
225,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
226,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,locky
227,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
228,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,locky
229,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
230,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,cryptolocker
231,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
232,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
233,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
234,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
235,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
236,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori
237,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
238,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
239,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
240,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
241,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
242,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,corebot
243,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
244,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,pushdo
245,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
246,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,zeus
247,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
248,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
249,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,ramnit
250,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
251,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,zeus
252,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,matsnu
253,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,cryptolocker
254,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,goz
255,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,banjori,rovnix
