,actual,pred
622,corebot,corebot
623,banjori,banjori
624,conficker,conficker
625,cryptolocker,cryptolocker
626,conficker,locky
627,zeus,zeus
628,matsnu,matsnu
629,zeus,zeus
630,conficker,conficker
631,locky,conficker
632,locky,locky
633,matsnu,matsnu
634,matsnu,matsnu
635,ramnit,ramnit
636,pushdo,pushdo
637,pushdo,pushdo
638,rovnix,rovnix
639,matsnu,matsnu
640,conficker,conficker
641,banjori,banjori
642,banjori,banjori
643,tinba,tinba
644,cryptolocker,cryptolocker
645,rovnix,rovnix
646,banjori,banjori
647,pushdo,pushdo
648,corebot,corebot
649,cryptolocker,cryptolocker
650,tinba,tinba
651,matsnu,matsnu
652,tinba,ramnit
653,ramnit,conficker
654,corebot,corebot
655,pushdo,pushdo
656,tinba,locky
657,rovnix,rovnix
658,conficker,locky
659,corebot,corebot
660,cryptolocker,cryptolocker
661,banjori,banjori
662,corebot,corebot
663,cryptolocker,cryptolocker
664,locky,ramnit
665,locky,locky
666,matsnu,matsnu
667,zeus,zeus
668,pushdo,pushdo
669,pushdo,pushdo
670,tinba,tinba
671,tinba,locky
672,pushdo,pushdo
673,conficker,conficker
674,ramnit,locky
675,cryptolocker,cryptolocker
676,tinba,tinba
677,cryptolocker,cryptolocker
678,rovnix,rovnix
679,matsnu,matsnu
680,rovnix,rovnix
681,conficker,locky
682,pushdo,pushdo
683,cryptolocker,cryptolocker
684,rovnix,rovnix
685,matsnu,matsnu
686,rovnix,rovnix
687,conficker,conficker
688,cryptolocker,cryptolocker
689,ramnit,ramnit
690,locky,locky
691,tinba,tinba
692,corebot,corebot
693,tinba,tinba
694,ramnit,ramnit
695,cryptolocker,cryptolocker
696,tinba,tinba
697,ramnit,locky
698,rovnix,rovnix
699,ramnit,locky
700,conficker,conficker
701,rovnix,rovnix
702,pushdo,pushdo
703,pushdo,pushdo
704,cryptolocker,cryptolocker
705,tinba,tinba
706,conficker,conficker
707,tinba,tinba
708,banjori,banjori
709,zeus,zeus
710,zeus,zeus
711,locky,locky
712,rovnix,rovnix
713,locky,conficker
714,corebot,corebot
715,locky,conficker
716,conficker,conficker
717,rovnix,rovnix
718,ramnit,ramnit
719,locky,ramnit
720,rovnix,rovnix
721,zeus,zeus
722,rovnix,rovnix
723,pushdo,pushdo
724,banjori,banjori
725,matsnu,matsnu
726,pushdo,pushdo
727,banjori,banjori
728,rovnix,rovnix
729,locky,ramnit
730,matsnu,matsnu
731,banjori,banjori
732,ramnit,conficker
733,rovnix,rovnix
734,locky,locky
735,pushdo,pushdo
736,conficker,conficker
737,pushdo,pushdo
738,matsnu,matsnu
739,rovnix,rovnix
740,banjori,banjori
741,conficker,conficker
742,locky,locky
743,zeus,zeus
744,pushdo,pushdo
745,pushdo,pushdo
746,zeus,zeus
747,tinba,tinba
748,ramnit,ramnit
749,matsnu,matsnu
750,matsnu,matsnu
751,corebot,corebot
752,conficker,conficker
753,locky,conficker
754,banjori,banjori
755,corebot,corebot
756,pushdo,pushdo
757,pushdo,pushdo
758,ramnit,ramnit
759,banjori,banjori
760,locky,locky
761,locky,conficker
762,rovnix,rovnix
763,matsnu,matsnu
764,cryptolocker,cryptolocker
765,conficker,locky
766,cryptolocker,cryptolocker
767,matsnu,matsnu
768,pushdo,pushdo
769,cryptolocker,cryptolocker
770,corebot,corebot
771,rovnix,rovnix
772,cryptolocker,cryptolocker
773,banjori,banjori
774,rovnix,rovnix
775,corebot,corebot
776,corebot,corebot
777,corebot,corebot
778,cryptolocker,cryptolocker
779,ramnit,locky
780,tinba,tinba
781,banjori,banjori
782,locky,tinba
783,corebot,corebot
784,rovnix,rovnix
785,corebot,corebot
786,tinba,locky
787,rovnix,rovnix
788,ramnit,ramnit
789,rovnix,rovnix
790,locky,ramnit
791,locky,locky
792,banjori,banjori
793,banjori,banjori
794,zeus,zeus
795,pushdo,pushdo
796,conficker,conficker
797,locky,tinba
798,rovnix,rovnix
799,matsnu,matsnu
800,rovnix,rovnix
801,locky,tinba
802,ramnit,conficker
803,banjori,banjori
804,ramnit,tinba
805,rovnix,rovnix
806,rovnix,rovnix
807,pushdo,pushdo
808,tinba,tinba
809,cryptolocker,cryptolocker
810,banjori,banjori
811,tinba,tinba
812,zeus,zeus
813,locky,conficker
814,corebot,corebot
815,pushdo,pushdo
816,banjori,banjori
817,banjori,banjori
818,banjori,banjori
819,cryptolocker,cryptolocker
820,banjori,banjori
821,banjori,banjori
822,corebot,corebot
823,ramnit,conficker
824,corebot,corebot
825,cryptolocker,cryptolocker
826,locky,ramnit
827,tinba,tinba
828,pushdo,pushdo
829,zeus,zeus
830,corebot,corebot
831,cryptolocker,cryptolocker
832,rovnix,rovnix
833,zeus,zeus
834,matsnu,matsnu
835,matsnu,matsnu
836,conficker,conficker
837,rovnix,rovnix
838,ramnit,locky
839,cryptolocker,cryptolocker
840,matsnu,matsnu
841,tinba,tinba
842,tinba,tinba
843,zeus,zeus
844,tinba,tinba
845,corebot,corebot
846,matsnu,matsnu
847,matsnu,matsnu
848,banjori,banjori
849,cryptolocker,cryptolocker
850,conficker,locky
851,rovnix,rovnix
852,corebot,corebot
853,pushdo,pushdo
854,corebot,corebot
855,matsnu,matsnu
856,corebot,corebot
857,matsnu,matsnu
858,rovnix,rovnix
859,conficker,conficker
860,cryptolocker,cryptolocker
861,locky,conficker
862,matsnu,matsnu
863,cryptolocker,cryptolocker
864,matsnu,matsnu
865,tinba,tinba
866,cryptolocker,cryptolocker
867,tinba,locky
868,rovnix,rovnix
869,tinba,tinba
870,matsnu,matsnu
871,tinba,tinba
872,ramnit,locky
873,conficker,locky
874,matsnu,matsnu
875,conficker,conficker
876,conficker,conficker
877,ramnit,ramnit
878,banjori,banjori
879,ramnit,ramnit
880,locky,locky
881,zeus,zeus
882,tinba,tinba
883,conficker,conficker
884,zeus,zeus
885,banjori,banjori
886,ramnit,ramnit
887,locky,locky
888,cryptolocker,cryptolocker
889,banjori,banjori
890,tinba,ramnit
891,cryptolocker,cryptolocker
892,conficker,locky
893,ramnit,ramnit
894,conficker,locky
895,cryptolocker,cryptolocker
896,banjori,banjori
897,matsnu,matsnu
898,cryptolocker,cryptolocker
899,locky,ramnit
900,pushdo,pushdo
901,cryptolocker,cryptolocker
902,matsnu,matsnu
903,rovnix,rovnix
904,corebot,corebot
905,rovnix,rovnix
906,pushdo,pushdo
907,zeus,zeus
908,conficker,conficker
909,corebot,corebot
910,cryptolocker,cryptolocker
911,matsnu,matsnu
912,ramnit,ramnit
913,locky,locky
914,cryptolocker,cryptolocker
915,corebot,corebot
916,cryptolocker,cryptolocker
917,banjori,banjori
918,pushdo,pushdo
919,cryptolocker,cryptolocker
920,ramnit,ramnit
921,banjori,banjori
922,locky,tinba
923,banjori,banjori
924,conficker,locky
925,pushdo,pushdo
926,banjori,banjori
927,locky,ramnit
928,ramnit,ramnit
929,conficker,conficker
930,banjori,banjori
931,tinba,tinba
932,matsnu,matsnu
933,matsnu,matsnu
934,cryptolocker,cryptolocker
935,zeus,zeus
936,conficker,locky
937,pushdo,pushdo
938,locky,ramnit
939,tinba,tinba
940,ramnit,ramnit
941,matsnu,matsnu
942,pushdo,pushdo
943,pushdo,pushdo
944,corebot,corebot
945,corebot,corebot
946,banjori,banjori
947,pushdo,pushdo
948,banjori,banjori
949,corebot,corebot
950,matsnu,matsnu
951,banjori,banjori
952,corebot,corebot
953,banjori,banjori
954,locky,ramnit
955,zeus,zeus
956,zeus,zeus
957,cryptolocker,cryptolocker
958,pushdo,pushdo
959,conficker,conficker
960,ramnit,ramnit
961,rovnix,rovnix
962,banjori,banjori
963,matsnu,matsnu
964,rovnix,rovnix
965,tinba,tinba
966,conficker,conficker
967,pushdo,pushdo
968,corebot,corebot
969,matsnu,matsnu
970,corebot,corebot
971,tinba,tinba
972,corebot,corebot
973,rovnix,rovnix
974,banjori,banjori
975,matsnu,matsnu
976,corebot,corebot
977,conficker,ramnit
978,corebot,corebot
979,pushdo,pushdo
980,matsnu,matsnu
981,ramnit,tinba
982,conficker,locky
983,pushdo,pushdo
984,tinba,tinba
985,rovnix,rovnix
986,zeus,zeus
987,tinba,ramnit
988,rovnix,rovnix
989,ramnit,ramnit
990,rovnix,rovnix
991,banjori,banjori
992,ramnit,ramnit
993,zeus,zeus
994,corebot,corebot
995,conficker,conficker
996,ramnit,ramnit
997,cryptolocker,cryptolocker
998,corebot,corebot
999,locky,locky
1000,locky,ramnit
1001,conficker,conficker
1002,rovnix,rovnix
1003,locky,locky
1004,pushdo,pushdo
1005,matsnu,matsnu
1006,matsnu,matsnu
1007,conficker,conficker
1008,ramnit,ramnit
1009,rovnix,rovnix
1010,locky,ramnit
1011,pushdo,pushdo
1012,conficker,conficker
1013,cryptolocker,cryptolocker
1014,tinba,tinba
1015,banjori,banjori
1016,conficker,locky
1017,pushdo,pushdo
1018,rovnix,rovnix
1019,rovnix,rovnix
1020,ramnit,locky
1021,locky,locky
1022,ramnit,cryptolocker
1023,rovnix,rovnix
1024,zeus,zeus
1025,zeus,zeus
1026,pushdo,pushdo
1027,matsnu,matsnu
1028,locky,locky
1029,matsnu,matsnu
1030,rovnix,rovnix
1031,locky,conficker
1032,corebot,corebot
1033,tinba,tinba
1034,ramnit,ramnit
1035,corebot,corebot
1036,locky,conficker
1037,pushdo,pushdo
1038,tinba,locky
1039,rovnix,rovnix
1040,rovnix,rovnix
1041,banjori,banjori
1042,zeus,zeus
1043,conficker,conficker
1044,tinba,tinba
1045,zeus,zeus
1046,locky,locky
1047,rovnix,rovnix
1048,tinba,tinba
1049,banjori,banjori
1050,zeus,zeus
1051,zeus,zeus
1052,conficker,conficker
1053,ramnit,ramnit
1054,ramnit,ramnit
1055,zeus,zeus
1056,locky,ramnit
1057,ramnit,ramnit
1058,rovnix,rovnix
1059,tinba,ramnit
1060,tinba,tinba
1061,matsnu,matsnu
1062,corebot,corebot
1063,rovnix,rovnix
1064,cryptolocker,cryptolocker
1065,conficker,conficker
1066,cryptolocker,cryptolocker
1067,locky,locky
1068,matsnu,matsnu
1069,ramnit,ramnit
1070,rovnix,rovnix
1071,ramnit,locky
1072,corebot,corebot
1073,rovnix,rovnix
1074,cryptolocker,cryptolocker
1075,ramnit,locky
1076,conficker,conficker
1077,pushdo,pushdo
1078,corebot,corebot
1079,banjori,banjori
1080,conficker,conficker
1081,locky,tinba
1082,conficker,conficker
1083,pushdo,pushdo
1084,pushdo,pushdo
1085,zeus,zeus
1086,conficker,locky
1087,rovnix,rovnix
1088,corebot,corebot
1089,zeus,zeus
1090,banjori,banjori
1091,zeus,zeus
1092,tinba,tinba
1093,tinba,tinba
1094,matsnu,matsnu
1095,matsnu,matsnu
1096,conficker,banjori
1097,matsnu,matsnu
1098,ramnit,ramnit
1099,zeus,zeus
1100,tinba,tinba
1101,corebot,corebot
1102,corebot,corebot
1103,cryptolocker,cryptolocker
1104,banjori,banjori
1105,tinba,tinba
1106,rovnix,rovnix
1107,cryptolocker,cryptolocker
1108,locky,conficker
1109,ramnit,ramnit
1110,cryptolocker,cryptolocker
1111,locky,conficker
1112,ramnit,ramnit
1113,pushdo,pushdo
1114,rovnix,rovnix
1115,rovnix,rovnix
1116,banjori,banjori
1117,matsnu,matsnu
1118,conficker,conficker
1119,conficker,conficker
1120,rovnix,rovnix
1121,conficker,conficker
1122,zeus,zeus
1123,banjori,banjori
1124,cryptolocker,cryptolocker
1125,cryptolocker,cryptolocker
1126,matsnu,matsnu
1127,matsnu,matsnu
1128,conficker,conficker
1129,zeus,zeus
1130,cryptolocker,cryptolocker
1131,ramnit,ramnit
1132,rovnix,rovnix
1133,pushdo,pushdo
1134,conficker,tinba
1135,banjori,banjori
1136,locky,cryptolocker
1137,conficker,conficker
1138,tinba,tinba
1139,locky,conficker
1140,conficker,locky
1141,cryptolocker,cryptolocker
1142,zeus,zeus
1143,rovnix,rovnix
1144,conficker,conficker
1145,pushdo,pushdo
1146,cryptolocker,cryptolocker
1147,tinba,tinba
1148,cryptolocker,cryptolocker
1149,tinba,tinba
1150,matsnu,matsnu
1151,conficker,conficker
1152,pushdo,pushdo
1153,ramnit,ramnit
1154,conficker,locky
1155,cryptolocker,cryptolocker
1156,zeus,zeus
1157,tinba,tinba
1158,tinba,tinba
1159,cryptolocker,cryptolocker
1160,banjori,banjori
1161,pushdo,pushdo
1162,matsnu,matsnu
1163,zeus,zeus
1164,rovnix,rovnix
1165,ramnit,locky
1166,cryptolocker,cryptolocker
1167,pushdo,conficker
1168,corebot,corebot
1169,cryptolocker,cryptolocker
1170,ramnit,locky
1171,corebot,corebot
1172,conficker,tinba
1173,zeus,zeus
1174,ramnit,locky
1175,matsnu,matsnu
1176,cryptolocker,cryptolocker
1177,banjori,banjori
1178,pushdo,pushdo
1179,locky,ramnit
1180,ramnit,ramnit
1181,cryptolocker,cryptolocker
1182,banjori,banjori
1183,rovnix,rovnix
1184,cryptolocker,cryptolocker
1185,cryptolocker,cryptolocker
1186,corebot,corebot
1187,matsnu,matsnu
1188,locky,locky
1189,corebot,corebot
1190,banjori,banjori
1191,tinba,tinba
1192,locky,locky
1193,conficker,ramnit
1194,rovnix,rovnix
1195,rovnix,rovnix
1196,zeus,zeus
1197,banjori,banjori
1198,banjori,banjori
1199,corebot,corebot
1200,zeus,zeus
1201,pushdo,pushdo
1202,cryptolocker,cryptolocker
1203,pushdo,pushdo
1204,rovnix,rovnix
1205,zeus,zeus
1206,cryptolocker,cryptolocker
1207,matsnu,matsnu
1208,corebot,corebot
1209,banjori,banjori
1210,matsnu,matsnu
1211,matsnu,matsnu
1212,corebot,corebot
1213,corebot,corebot
1214,matsnu,matsnu
1215,matsnu,matsnu
1216,conficker,conficker
1217,rovnix,rovnix
1218,conficker,locky
1219,locky,locky
1220,zeus,zeus
1221,matsnu,matsnu
