,0,1,2
90,benign,malicious,malicious
91,benign,malicious,malicious
92,benign,malicious,malicious
93,malicious,benign,malicious
94,benign,malicious,malicious
95,benign,malicious,malicious
96,benign,malicious,malicious
97,benign,malicious,malicious
98,benign,malicious,malicious
99,malicious,benign,benign
100,benign,malicious,malicious
101,benign,malicious,benign
102,benign,malicious,malicious
103,benign,malicious,malicious
104,benign,malicious,malicious
105,malicious,benign,benign
106,benign,malicious,malicious
107,malicious,benign,benign
108,benign,malicious,malicious
109,malicious,benign,benign
110,benign,malicious,malicious
111,benign,malicious,malicious
112,benign,malicious,malicious
113,malicious,benign,benign
114,benign,malicious,malicious
115,benign,malicious,malicious
116,benign,malicious,malicious
117,benign,malicious,malicious
118,benign,malicious,malicious
119,benign,malicious,malicious
120,benign,malicious,malicious
121,benign,malicious,malicious
122,benign,malicious,malicious
123,malicious,benign,benign
124,malicious,benign,benign
125,benign,malicious,malicious
126,malicious,benign,benign
127,malicious,benign,benign
128,benign,malicious,malicious
129,benign,malicious,malicious
130,benign,malicious,malicious
131,benign,malicious,malicious
132,benign,malicious,malicious
133,malicious,benign,benign
134,benign,malicious,malicious
135,benign,malicious,malicious
136,benign,malicious,malicious
137,benign,malicious,malicious
138,malicious,benign,benign
139,benign,malicious,malicious
140,benign,malicious,malicious
141,benign,malicious,malicious
142,benign,malicious,malicious
143,benign,malicious,malicious
144,malicious,benign,benign
145,benign,malicious,malicious
146,benign,malicious,malicious
147,malicious,benign,benign
148,benign,malicious,malicious
149,malicious,benign,benign
150,benign,malicious,malicious
151,benign,malicious,malicious
152,benign,malicious,malicious
153,benign,malicious,malicious
154,benign,malicious,malicious
155,benign,malicious,malicious
156,malicious,benign,benign
157,benign,malicious,malicious
158,benign,malicious,malicious
159,benign,malicious,malicious
160,benign,malicious,malicious
161,benign,malicious,malicious
162,benign,malicious,malicious
163,benign,malicious,malicious
164,benign,malicious,malicious
165,benign,malicious,malicious
166,benign,malicious,malicious
167,benign,malicious,malicious
168,benign,malicious,malicious
169,malicious,benign,benign
170,benign,malicious,malicious
171,benign,malicious,malicious
172,benign,malicious,malicious
173,benign,malicious,malicious
174,benign,malicious,malicious
175,benign,malicious,malicious
176,benign,malicious,malicious
177,benign,malicious,malicious
178,benign,malicious,malicious
179,benign,malicious,malicious
180,benign,malicious,malicious
181,benign,malicious,malicious
182,benign,malicious,malicious
183,benign,malicious,malicious
184,benign,malicious,malicious
185,benign,malicious,malicious
186,malicious,benign,benign
187,benign,malicious,malicious
188,benign,malicious,malicious
189,benign,malicious,malicious
190,benign,malicious,malicious
191,benign,malicious,malicious
192,malicious,benign,benign
193,benign,malicious,malicious
194,benign,malicious,malicious
195,benign,malicious,malicious
196,benign,malicious,malicious
197,benign,malicious,malicious
198,benign,malicious,malicious
199,malicious,benign,benign
200,benign,malicious,malicious
201,benign,malicious,malicious
202,malicious,benign,benign
203,benign,malicious,malicious
204,malicious,benign,malicious
205,malicious,benign,benign
206,benign,malicious,malicious
207,malicious,benign,benign
208,benign,malicious,malicious
209,malicious,benign,benign
210,benign,malicious,malicious
211,benign,malicious,malicious
212,benign,malicious,malicious
213,benign,malicious,malicious
214,benign,malicious,malicious
215,benign,malicious,malicious
216,benign,malicious,malicious
217,benign,malicious,malicious
218,benign,malicious,malicious
219,malicious,benign,benign
220,benign,malicious,malicious
221,benign,malicious,malicious
222,benign,malicious,malicious
223,benign,malicious,malicious
224,malicious,benign,benign
225,benign,malicious,malicious
226,benign,malicious,malicious
227,benign,malicious,malicious
228,benign,malicious,malicious
229,benign,malicious,malicious
230,benign,malicious,malicious
231,benign,malicious,malicious
232,benign,malicious,malicious
233,benign,malicious,malicious
234,benign,malicious,malicious
235,benign,malicious,malicious
236,benign,malicious,malicious
237,benign,malicious,malicious
238,malicious,benign,benign
239,malicious,benign,benign
240,malicious,benign,benign
241,benign,malicious,malicious
242,malicious,benign,malicious
243,benign,malicious,malicious
244,benign,malicious,malicious
245,benign,malicious,malicious
246,benign,malicious,malicious
247,benign,malicious,malicious
248,benign,malicious,malicious
249,benign,malicious,malicious
250,benign,malicious,malicious
251,benign,malicious,malicious
252,benign,malicious,malicious
253,malicious,benign,benign
254,benign,malicious,malicious
255,benign,malicious,malicious
256,malicious,benign,benign
257,benign,malicious,malicious
258,benign,malicious,malicious
259,benign,malicious,malicious
260,benign,malicious,malicious
261,benign,malicious,malicious
262,benign,malicious,malicious
263,benign,malicious,malicious
264,benign,malicious,malicious
265,benign,malicious,malicious
266,benign,malicious,malicious
267,benign,malicious,malicious
268,malicious,benign,benign
269,benign,malicious,malicious
270,benign,malicious,malicious
271,benign,malicious,malicious
272,benign,malicious,malicious
273,benign,malicious,malicious
274,benign,malicious,malicious
275,benign,malicious,malicious
276,benign,malicious,malicious
277,benign,malicious,malicious
278,benign,malicious,malicious
279,benign,malicious,malicious
280,benign,malicious,malicious
281,benign,malicious,malicious
282,benign,malicious,malicious
283,benign,malicious,malicious
284,benign,malicious,malicious
285,malicious,benign,malicious
286,benign,malicious,malicious
287,benign,malicious,malicious
288,benign,malicious,malicious
289,benign,malicious,malicious
290,benign,malicious,malicious
291,benign,malicious,benign
292,malicious,benign,benign
293,benign,malicious,malicious
294,benign,malicious,malicious
295,benign,malicious,malicious
296,benign,malicious,malicious
297,benign,malicious,malicious
298,benign,malicious,malicious
299,benign,malicious,malicious
300,benign,malicious,malicious
301,benign,malicious,malicious
302,benign,malicious,malicious
303,benign,malicious,malicious
304,benign,malicious,malicious
305,malicious,benign,benign
306,benign,malicious,malicious
307,malicious,benign,benign
308,benign,malicious,malicious
309,benign,malicious,malicious
310,malicious,benign,benign
311,benign,malicious,malicious
312,benign,malicious,malicious
313,benign,malicious,malicious
314,benign,malicious,malicious
315,benign,malicious,malicious
316,malicious,benign,benign
317,benign,malicious,benign
318,benign,malicious,malicious
319,benign,malicious,malicious
320,benign,malicious,malicious
321,benign,malicious,malicious
322,benign,malicious,malicious
323,benign,malicious,malicious
324,malicious,benign,benign
325,malicious,benign,benign
326,benign,malicious,malicious
327,benign,malicious,malicious
328,malicious,benign,benign
329,benign,malicious,malicious
330,benign,malicious,benign
331,benign,malicious,malicious
332,benign,malicious,malicious
333,benign,malicious,malicious
334,malicious,benign,benign
335,benign,malicious,malicious
336,benign,malicious,malicious
337,benign,malicious,malicious
338,benign,malicious,benign
339,benign,malicious,malicious
340,benign,malicious,malicious
341,benign,malicious,malicious
342,benign,malicious,malicious
343,benign,malicious,malicious
344,benign,malicious,malicious
345,benign,malicious,malicious
346,benign,malicious,malicious
347,malicious,benign,benign
348,malicious,benign,benign
349,benign,malicious,malicious
350,benign,malicious,malicious
351,benign,malicious,malicious
352,benign,malicious,malicious
353,benign,malicious,malicious
354,benign,malicious,malicious
355,benign,malicious,malicious
356,benign,malicious,benign
357,benign,malicious,malicious
358,benign,malicious,benign
359,benign,malicious,malicious
360,benign,malicious,malicious
361,benign,malicious,malicious
362,malicious,benign,benign
363,benign,malicious,malicious
364,malicious,benign,benign
365,benign,malicious,malicious
366,benign,malicious,malicious
367,benign,malicious,malicious
368,benign,malicious,malicious
369,benign,malicious,malicious
370,benign,malicious,malicious
371,benign,malicious,malicious
372,malicious,benign,benign
373,benign,malicious,malicious
374,benign,malicious,malicious
375,benign,malicious,malicious
376,benign,malicious,malicious
377,benign,malicious,malicious
378,benign,malicious,malicious
379,benign,malicious,malicious
380,benign,malicious,malicious
381,malicious,benign,benign
382,benign,malicious,malicious
383,benign,malicious,malicious
384,benign,malicious,malicious
385,benign,malicious,malicious
386,benign,malicious,malicious
387,benign,malicious,malicious
388,benign,malicious,malicious
389,benign,malicious,malicious
390,benign,malicious,malicious
391,benign,malicious,benign
392,benign,malicious,malicious
393,benign,malicious,malicious
394,malicious,benign,benign
395,benign,malicious,malicious
396,benign,malicious,malicious
397,malicious,benign,benign
398,benign,malicious,malicious
399,benign,malicious,malicious
400,benign,malicious,malicious
401,malicious,benign,benign
402,benign,malicious,malicious
403,benign,malicious,malicious
404,benign,malicious,malicious
405,benign,malicious,malicious
406,benign,malicious,malicious
407,benign,malicious,malicious
408,benign,malicious,malicious
409,malicious,benign,benign
410,malicious,benign,benign
411,malicious,benign,benign
412,malicious,benign,benign
413,benign,malicious,malicious
414,malicious,benign,benign
415,benign,malicious,malicious
416,benign,malicious,malicious
417,benign,malicious,malicious
418,benign,malicious,malicious
419,benign,malicious,malicious
420,malicious,benign,benign
421,benign,malicious,malicious
422,benign,malicious,benign
423,malicious,benign,benign
424,benign,malicious,malicious
425,benign,malicious,malicious
426,benign,malicious,malicious
427,benign,malicious,malicious
428,benign,malicious,malicious
429,benign,malicious,malicious
430,benign,malicious,malicious
431,benign,malicious,malicious
432,malicious,benign,malicious
433,benign,malicious,malicious
434,benign,malicious,malicious
435,benign,malicious,malicious
436,benign,malicious,benign
437,malicious,benign,benign
438,benign,malicious,malicious
439,benign,malicious,malicious
440,benign,malicious,malicious
441,benign,malicious,malicious
442,malicious,benign,malicious
443,benign,malicious,benign
444,malicious,benign,benign
445,benign,malicious,malicious
446,benign,malicious,malicious
447,benign,malicious,malicious
448,benign,malicious,malicious
449,benign,malicious,malicious
450,malicious,benign,benign
451,benign,malicious,malicious
452,malicious,benign,benign
453,benign,malicious,malicious
454,benign,malicious,malicious
455,benign,malicious,malicious
456,benign,malicious,malicious
457,benign,malicious,malicious
458,benign,malicious,malicious
459,benign,malicious,malicious
460,malicious,benign,benign
461,benign,malicious,malicious
462,benign,malicious,malicious
463,benign,malicious,malicious
464,benign,malicious,malicious
465,benign,malicious,malicious
466,benign,malicious,malicious
467,malicious,benign,benign
468,malicious,benign,benign
469,benign,malicious,malicious
470,benign,malicious,malicious
471,malicious,benign,benign
472,benign,malicious,malicious
473,benign,malicious,malicious
474,benign,malicious,malicious
475,benign,malicious,malicious
476,benign,malicious,malicious
477,benign,malicious,malicious
478,benign,malicious,malicious
479,malicious,benign,benign
480,benign,malicious,benign
481,benign,malicious,malicious
482,malicious,benign,benign
483,benign,malicious,malicious
484,benign,malicious,malicious
485,benign,malicious,malicious
486,benign,malicious,malicious
487,benign,malicious,malicious
488,benign,malicious,malicious
489,benign,malicious,malicious
490,benign,malicious,malicious
491,benign,malicious,malicious
492,benign,malicious,malicious
493,malicious,benign,benign
494,benign,malicious,malicious
495,benign,malicious,malicious
496,benign,malicious,malicious
497,benign,malicious,malicious
498,benign,malicious,malicious
499,benign,malicious,malicious
500,benign,malicious,malicious
501,malicious,benign,benign
502,benign,malicious,malicious
503,benign,malicious,malicious
504,malicious,benign,benign
505,benign,malicious,benign
506,benign,malicious,malicious
507,benign,malicious,malicious
508,benign,malicious,malicious
509,benign,malicious,malicious
510,benign,malicious,malicious
511,malicious,benign,benign
512,benign,malicious,malicious
513,benign,malicious,malicious
514,malicious,benign,benign
515,benign,malicious,malicious
516,benign,malicious,malicious
517,benign,malicious,malicious
518,benign,malicious,malicious
519,benign,malicious,malicious
520,benign,malicious,malicious
521,benign,malicious,malicious
522,benign,malicious,malicious
523,benign,malicious,malicious
524,benign,malicious,malicious
525,benign,malicious,malicious
526,malicious,benign,malicious
527,malicious,benign,benign
528,benign,malicious,malicious
529,benign,malicious,malicious
530,malicious,benign,benign
531,benign,malicious,malicious
532,malicious,benign,benign
533,benign,malicious,malicious
534,benign,malicious,malicious
535,benign,malicious,malicious
536,malicious,benign,benign
537,benign,malicious,malicious
538,benign,malicious,benign
539,benign,malicious,malicious
540,benign,malicious,malicious
541,malicious,benign,benign
542,malicious,benign,benign
543,benign,malicious,malicious
544,benign,malicious,malicious
545,benign,malicious,malicious
546,benign,malicious,malicious
547,benign,malicious,malicious
548,benign,malicious,malicious
549,benign,malicious,malicious
550,benign,malicious,malicious
551,benign,malicious,malicious
552,malicious,benign,benign
553,malicious,benign,malicious
554,benign,malicious,malicious
555,benign,malicious,malicious
556,malicious,benign,malicious
557,benign,malicious,malicious
558,benign,malicious,malicious
559,malicious,benign,benign
560,benign,malicious,malicious
561,benign,malicious,malicious
562,benign,malicious,malicious
563,benign,malicious,malicious
564,benign,malicious,malicious
565,benign,malicious,malicious
566,benign,malicious,benign
567,benign,malicious,malicious
568,benign,malicious,malicious
569,benign,malicious,malicious
570,benign,malicious,malicious
571,benign,malicious,malicious
572,benign,malicious,malicious
573,malicious,benign,benign
574,benign,malicious,malicious
575,benign,malicious,malicious
576,benign,malicious,malicious
577,benign,malicious,malicious
578,malicious,benign,benign
579,benign,malicious,malicious
580,benign,malicious,malicious
581,malicious,benign,benign
582,benign,malicious,malicious
583,benign,malicious,malicious
584,benign,malicious,malicious
585,benign,malicious,malicious
586,benign,malicious,malicious
587,benign,malicious,malicious
588,benign,malicious,malicious
589,malicious,benign,benign
590,benign,malicious,malicious
591,benign,malicious,malicious
592,malicious,benign,benign
593,benign,malicious,malicious
594,benign,malicious,malicious
595,benign,malicious,malicious
596,benign,malicious,malicious
597,benign,malicious,malicious
598,benign,malicious,malicious
599,malicious,benign,malicious
600,benign,malicious,malicious
601,benign,malicious,malicious
602,benign,malicious,malicious
603,benign,malicious,malicious
604,benign,malicious,malicious
605,benign,malicious,malicious
606,malicious,benign,benign
607,benign,malicious,malicious
608,benign,malicious,malicious
609,malicious,benign,benign
610,malicious,benign,benign
611,benign,malicious,malicious
612,benign,malicious,malicious
613,benign,malicious,malicious
614,benign,malicious,malicious
615,benign,malicious,malicious
616,benign,malicious,malicious
617,benign,malicious,malicious
618,benign,malicious,malicious
619,benign,malicious,malicious
620,malicious,benign,benign
621,benign,malicious,malicious
622,benign,malicious,malicious
623,benign,malicious,malicious
624,benign,malicious,malicious
625,benign,malicious,malicious
626,benign,malicious,benign
627,malicious,benign,benign
628,benign,malicious,malicious
629,benign,malicious,malicious
630,benign,malicious,malicious
631,benign,malicious,malicious
632,benign,malicious,malicious
633,benign,malicious,malicious
634,benign,malicious,malicious
635,malicious,benign,benign
636,benign,malicious,malicious
637,benign,malicious,malicious
638,benign,malicious,malicious
639,benign,malicious,malicious
640,benign,malicious,malicious
641,benign,malicious,malicious
642,benign,malicious,malicious
643,benign,malicious,malicious
644,benign,malicious,malicious
645,benign,malicious,malicious
646,malicious,benign,benign
647,malicious,benign,benign
648,benign,malicious,malicious
649,benign,malicious,malicious
650,benign,malicious,malicious
651,benign,malicious,malicious
652,benign,malicious,malicious
653,benign,malicious,malicious
654,benign,malicious,malicious
655,benign,malicious,malicious
656,benign,malicious,malicious
657,benign,malicious,malicious
658,benign,malicious,malicious
659,benign,malicious,malicious
660,benign,malicious,malicious
661,benign,malicious,malicious
662,malicious,benign,malicious
663,malicious,benign,benign
664,benign,malicious,malicious
665,benign,malicious,malicious
666,benign,malicious,malicious
667,benign,malicious,malicious
668,malicious,benign,malicious
669,benign,malicious,malicious
670,benign,malicious,malicious
671,benign,malicious,malicious
672,benign,malicious,benign
673,benign,malicious,malicious
674,malicious,benign,benign
675,malicious,benign,benign
676,benign,malicious,malicious
677,benign,malicious,malicious
678,malicious,benign,benign
679,benign,malicious,malicious
680,benign,malicious,malicious
681,malicious,benign,malicious
682,benign,malicious,malicious
683,benign,malicious,malicious
684,benign,malicious,malicious
685,benign,malicious,malicious
686,benign,malicious,malicious
687,benign,malicious,benign
688,benign,malicious,malicious
689,benign,malicious,malicious
690,benign,malicious,benign
691,benign,malicious,malicious
692,benign,malicious,malicious
693,malicious,benign,benign
694,malicious,benign,benign
695,malicious,benign,benign
696,benign,malicious,malicious
697,benign,malicious,malicious
698,benign,malicious,malicious
699,benign,malicious,malicious
700,benign,malicious,malicious
701,benign,malicious,malicious
702,malicious,benign,benign
703,benign,malicious,malicious
704,benign,malicious,malicious
705,benign,malicious,malicious
706,benign,malicious,malicious
707,malicious,benign,benign
708,benign,malicious,malicious
709,malicious,benign,benign
710,malicious,benign,benign
711,benign,malicious,malicious
712,benign,malicious,malicious
713,benign,malicious,malicious
714,benign,malicious,malicious
715,benign,malicious,malicious
716,benign,malicious,malicious
717,benign,malicious,malicious
718,benign,malicious,malicious
719,benign,malicious,malicious
720,benign,malicious,malicious
721,benign,malicious,malicious
722,benign,malicious,malicious
723,malicious,benign,malicious
724,benign,malicious,malicious
725,benign,malicious,malicious
726,benign,malicious,malicious
727,benign,malicious,malicious
728,malicious,benign,benign
729,benign,malicious,malicious
730,benign,malicious,malicious
731,benign,malicious,malicious
732,benign,malicious,malicious
733,malicious,benign,benign
734,benign,malicious,malicious
735,benign,malicious,malicious
736,malicious,benign,benign
737,benign,malicious,malicious
738,benign,malicious,malicious
739,benign,malicious,malicious
740,malicious,benign,benign
741,malicious,benign,benign
742,benign,malicious,malicious
743,malicious,benign,benign
744,benign,malicious,malicious
745,benign,malicious,malicious
746,malicious,benign,benign
747,benign,malicious,malicious
748,benign,malicious,malicious
749,malicious,benign,benign
750,malicious,benign,benign
751,benign,malicious,malicious
752,malicious,benign,benign
753,malicious,benign,benign
754,benign,malicious,malicious
755,malicious,benign,benign
756,benign,malicious,malicious
757,benign,malicious,malicious
758,benign,malicious,malicious
759,benign,malicious,malicious
760,benign,malicious,malicious
761,benign,malicious,malicious
762,benign,malicious,malicious
763,benign,malicious,malicious
764,benign,malicious,malicious
765,benign,malicious,malicious
766,benign,malicious,malicious
767,benign,malicious,malicious
768,benign,malicious,malicious
769,benign,malicious,malicious
770,malicious,benign,benign
771,benign,malicious,benign
772,malicious,benign,benign
773,benign,malicious,malicious
774,malicious,benign,benign
775,benign,malicious,malicious
776,benign,malicious,malicious
777,benign,malicious,malicious
778,malicious,benign,benign
779,benign,malicious,malicious
780,benign,malicious,malicious
781,benign,malicious,malicious
782,benign,malicious,malicious
783,benign,malicious,malicious
784,benign,malicious,malicious
785,benign,malicious,malicious
786,benign,malicious,malicious
787,benign,malicious,malicious
788,benign,malicious,malicious
789,benign,malicious,malicious
790,benign,malicious,malicious
791,benign,malicious,malicious
792,malicious,benign,benign
793,benign,malicious,malicious
794,benign,malicious,malicious
795,malicious,benign,malicious
796,benign,malicious,malicious
797,benign,malicious,malicious
798,benign,malicious,malicious
799,malicious,benign,benign
800,benign,malicious,malicious
801,benign,malicious,malicious
802,benign,malicious,benign
803,benign,malicious,malicious
804,benign,malicious,malicious
805,benign,malicious,malicious
806,benign,malicious,malicious
807,benign,malicious,malicious
808,benign,malicious,malicious
809,benign,malicious,malicious
810,benign,malicious,malicious
811,benign,malicious,malicious
812,malicious,benign,benign
813,benign,malicious,malicious
814,benign,malicious,malicious
815,benign,malicious,malicious
816,benign,malicious,malicious
817,benign,malicious,malicious
818,benign,malicious,malicious
819,benign,malicious,malicious
820,benign,malicious,malicious
821,benign,malicious,malicious
822,malicious,benign,benign
823,benign,malicious,malicious
824,benign,malicious,malicious
825,benign,malicious,malicious
826,benign,malicious,malicious
827,benign,malicious,malicious
828,benign,malicious,malicious
829,benign,malicious,malicious
830,benign,malicious,malicious
831,benign,malicious,benign
832,benign,malicious,malicious
833,malicious,benign,benign
834,benign,malicious,malicious
835,benign,malicious,malicious
836,malicious,benign,benign
837,benign,malicious,malicious
838,benign,malicious,malicious
839,benign,malicious,malicious
840,malicious,benign,benign
841,benign,malicious,malicious
842,malicious,benign,benign
843,benign,malicious,malicious
844,benign,malicious,malicious
845,benign,malicious,malicious
846,benign,malicious,malicious
847,benign,malicious,malicious
848,benign,malicious,malicious
849,benign,malicious,malicious
850,benign,malicious,malicious
851,benign,malicious,malicious
852,benign,malicious,malicious
853,benign,malicious,malicious
854,benign,malicious,malicious
855,benign,malicious,malicious
856,benign,malicious,malicious
857,benign,malicious,malicious
858,malicious,benign,benign
859,malicious,benign,benign
860,benign,malicious,malicious
861,benign,malicious,malicious
862,benign,malicious,malicious
863,benign,malicious,malicious
864,malicious,benign,benign
865,benign,malicious,malicious
866,benign,malicious,malicious
867,benign,malicious,malicious
868,benign,malicious,malicious
869,benign,malicious,malicious
870,benign,malicious,malicious
871,benign,malicious,malicious
872,benign,malicious,malicious
873,benign,malicious,malicious
874,benign,malicious,malicious
875,benign,malicious,malicious
876,benign,malicious,malicious
877,benign,malicious,malicious
878,benign,malicious,malicious
879,malicious,benign,benign
880,benign,malicious,malicious
881,benign,malicious,malicious
882,malicious,benign,benign
883,benign,malicious,malicious
884,benign,malicious,malicious
885,benign,malicious,malicious
886,benign,malicious,malicious
887,benign,malicious,malicious
888,benign,malicious,malicious
889,malicious,benign,malicious
890,benign,malicious,malicious
891,benign,malicious,malicious
892,benign,malicious,benign
893,benign,malicious,malicious
894,malicious,benign,benign
895,benign,malicious,malicious
896,benign,malicious,malicious
897,malicious,benign,benign
898,benign,malicious,malicious
899,benign,malicious,malicious
900,benign,malicious,malicious
901,benign,malicious,malicious
902,malicious,benign,benign
903,benign,malicious,malicious
904,benign,malicious,malicious
905,benign,malicious,malicious
906,benign,malicious,malicious
907,benign,malicious,malicious
908,benign,malicious,malicious
909,malicious,benign,benign
910,benign,malicious,malicious
911,benign,malicious,malicious
912,benign,malicious,malicious
913,benign,malicious,malicious
914,malicious,benign,benign
915,benign,malicious,malicious
916,benign,malicious,malicious
917,malicious,benign,benign
918,malicious,benign,benign
919,benign,malicious,benign
920,benign,malicious,malicious
921,benign,malicious,malicious
922,benign,malicious,malicious
923,benign,malicious,malicious
924,malicious,benign,benign
925,benign,malicious,malicious
926,benign,malicious,malicious
927,benign,malicious,malicious
928,benign,malicious,malicious
929,benign,malicious,malicious
930,benign,malicious,malicious
931,benign,malicious,malicious
932,malicious,benign,benign
933,benign,malicious,malicious
934,benign,malicious,malicious
935,benign,malicious,malicious
936,benign,malicious,malicious
937,benign,malicious,malicious
938,benign,malicious,malicious
939,malicious,benign,benign
940,benign,malicious,malicious
941,benign,malicious,malicious
942,benign,malicious,malicious
943,benign,malicious,malicious
944,benign,malicious,malicious
945,benign,malicious,malicious
946,benign,malicious,malicious
947,benign,malicious,malicious
948,benign,malicious,malicious
949,benign,malicious,malicious
950,benign,malicious,malicious
951,benign,malicious,malicious
952,benign,malicious,malicious
953,benign,malicious,malicious
954,benign,malicious,malicious
955,benign,malicious,malicious
956,benign,malicious,malicious
957,benign,malicious,malicious
958,benign,malicious,malicious
959,malicious,benign,benign
960,benign,malicious,malicious
961,benign,malicious,malicious
962,benign,malicious,malicious
963,benign,malicious,malicious
964,benign,malicious,malicious
965,malicious,benign,benign
966,benign,malicious,malicious
967,benign,malicious,malicious
968,benign,malicious,malicious
969,benign,malicious,malicious
970,malicious,benign,benign
971,benign,malicious,malicious
972,benign,malicious,malicious
973,malicious,benign,benign
974,malicious,benign,benign
975,benign,malicious,malicious
976,benign,malicious,malicious
977,benign,malicious,malicious
978,benign,malicious,malicious
979,benign,malicious,malicious
980,benign,malicious,malicious
981,malicious,benign,benign
982,malicious,benign,benign
983,benign,malicious,malicious
984,malicious,benign,benign
985,benign,malicious,malicious
986,malicious,benign,benign
987,benign,malicious,malicious
988,benign,malicious,malicious
989,benign,malicious,malicious
990,benign,malicious,benign
991,malicious,benign,benign
992,benign,malicious,malicious
993,benign,malicious,malicious
994,benign,malicious,malicious
995,benign,malicious,malicious
996,malicious,benign,benign
997,benign,malicious,malicious
998,benign,malicious,malicious
999,benign,malicious,malicious
1000,benign,malicious,malicious
1001,benign,malicious,malicious
1002,benign,malicious,malicious
1003,benign,malicious,malicious
1004,benign,malicious,malicious
1005,benign,malicious,malicious
1006,benign,malicious,malicious
1007,benign,malicious,malicious
1008,benign,malicious,malicious
1009,malicious,benign,benign
1010,benign,malicious,malicious
1011,benign,malicious,malicious
1012,benign,malicious,malicious
1013,malicious,benign,malicious
1014,benign,malicious,malicious
1015,benign,malicious,benign
1016,benign,malicious,malicious
1017,malicious,benign,benign
1018,benign,malicious,malicious
1019,malicious,benign,benign
1020,malicious,benign,benign
1021,benign,malicious,malicious
1022,malicious,benign,benign
1023,malicious,benign,benign
1024,benign,malicious,malicious
1025,benign,malicious,malicious
1026,benign,malicious,malicious
1027,benign,malicious,malicious
1028,benign,malicious,malicious
1029,malicious,benign,benign
1030,benign,malicious,benign
1031,benign,malicious,malicious
1032,benign,malicious,malicious
1033,benign,malicious,malicious
1034,benign,malicious,malicious
1035,malicious,benign,malicious
1036,benign,malicious,malicious
1037,benign,malicious,malicious
1038,benign,malicious,malicious
1039,benign,malicious,malicious
1040,benign,malicious,malicious
1041,benign,malicious,malicious
1042,malicious,benign,benign
1043,benign,malicious,malicious
1044,benign,malicious,malicious
1045,benign,malicious,malicious
1046,benign,malicious,malicious
1047,benign,malicious,malicious
1048,benign,malicious,malicious
1049,malicious,benign,benign
1050,benign,malicious,malicious
1051,benign,malicious,malicious
1052,benign,malicious,malicious
1053,benign,malicious,malicious
1054,malicious,benign,benign
1055,benign,malicious,malicious
1056,benign,malicious,malicious
1057,malicious,benign,benign
1058,malicious,benign,benign
1059,benign,malicious,malicious
1060,benign,malicious,malicious
1061,benign,malicious,malicious
1062,benign,malicious,malicious
1063,benign,malicious,malicious
1064,benign,malicious,malicious
1065,benign,malicious,malicious
1066,benign,malicious,malicious
1067,malicious,benign,benign
1068,malicious,benign,benign
1069,benign,malicious,malicious
1070,benign,malicious,malicious
1071,malicious,benign,benign
1072,benign,malicious,malicious
1073,benign,malicious,malicious
1074,benign,malicious,malicious
1075,benign,malicious,malicious
1076,benign,malicious,malicious
1077,benign,malicious,malicious
1078,malicious,benign,malicious
1079,benign,malicious,malicious
1080,benign,malicious,malicious
1081,benign,malicious,benign
1082,benign,malicious,malicious
1083,malicious,benign,benign
1084,malicious,benign,benign
