,0,1,2,3,4,5,6,7,8,9
105,banjori,pushdo,conficker,rovnix,locky,tinba,goz,zeus,new_goz,zeus
106,tinba,new_goz,goz,banjori,zeus,locky,rovnix,conficker,pushdo,pushdo
107,new_goz,banjori,zeus,tinba,pushdo,rovnix,goz,conficker,locky,conficker
108,tinba,new_goz,goz,banjori,conficker,zeus,locky,pushdo,rovnix,rovnix
109,banjori,conficker,pushdo,rovnix,locky,tinba,goz,new_goz,zeus,zeus
110,banjori,conficker,pushdo,tinba,rovnix,locky,goz,zeus,new_goz,new_goz
111,banjori,conficker,pushdo,tinba,locky,goz,rovnix,new_goz,zeus,zeus
112,tinba,new_goz,goz,zeus,banjori,locky,conficker,rovnix,pushdo,pushdo
113,new_goz,tinba,goz,zeus,banjori,conficker,locky,rovnix,pushdo,banjori
114,new_goz,tinba,banjori,zeus,goz,conficker,pushdo,rovnix,locky,banjori
115,banjori,conficker,pushdo,tinba,rovnix,locky,goz,new_goz,zeus,zeus
116,banjori,zeus,rovnix,pushdo,new_goz,conficker,tinba,locky,goz,locky
117,banjori,new_goz,zeus,rovnix,locky,goz,tinba,pushdo,conficker,conficker
118,banjori,conficker,pushdo,locky,rovnix,tinba,goz,zeus,new_goz,new_goz
119,banjori,new_goz,pushdo,zeus,rovnix,conficker,locky,tinba,goz,tinba
120,banjori,pushdo,rovnix,new_goz,zeus,conficker,locky,tinba,goz,tinba
121,new_goz,tinba,banjori,goz,zeus,conficker,pushdo,locky,rovnix,banjori
122,tinba,new_goz,goz,banjori,zeus,conficker,locky,rovnix,pushdo,banjori
123,banjori,rovnix,pushdo,new_goz,conficker,zeus,locky,goz,tinba,tinba
124,banjori,conficker,tinba,locky,pushdo,goz,rovnix,new_goz,zeus,zeus
125,banjori,new_goz,zeus,tinba,goz,locky,conficker,rovnix,pushdo,pushdo
126,banjori,new_goz,rovnix,zeus,tinba,pushdo,conficker,goz,locky,locky
127,banjori,conficker,pushdo,tinba,rovnix,locky,goz,new_goz,zeus,zeus
128,tinba,new_goz,banjori,conficker,goz,zeus,locky,pushdo,rovnix,rovnix
129,banjori,rovnix,zeus,pushdo,new_goz,conficker,locky,goz,tinba,tinba
130,new_goz,banjori,tinba,goz,zeus,rovnix,conficker,pushdo,locky,locky
131,banjori,conficker,pushdo,tinba,goz,locky,new_goz,rovnix,zeus,zeus
132,new_goz,tinba,goz,banjori,zeus,conficker,rovnix,pushdo,locky,banjori
133,banjori,pushdo,new_goz,rovnix,zeus,conficker,tinba,locky,goz,tinba
134,banjori,new_goz,zeus,pushdo,tinba,conficker,rovnix,goz,locky,conficker
135,new_goz,zeus,goz,banjori,tinba,locky,rovnix,conficker,pushdo,pushdo
136,banjori,pushdo,rovnix,conficker,new_goz,zeus,locky,tinba,goz,locky
137,banjori,new_goz,rovnix,zeus,tinba,pushdo,conficker,locky,goz,banjori
138,banjori,pushdo,conficker,rovnix,locky,goz,tinba,zeus,new_goz,zeus
139,banjori,pushdo,conficker,rovnix,tinba,locky,goz,new_goz,zeus,zeus
140,banjori,new_goz,rovnix,goz,tinba,pushdo,zeus,conficker,locky,locky
141,tinba,new_goz,banjori,conficker,goz,zeus,pushdo,locky,rovnix,rovnix
142,banjori,new_goz,rovnix,pushdo,zeus,tinba,conficker,locky,goz,goz
143,banjori,conficker,pushdo,tinba,locky,rovnix,goz,zeus,new_goz,zeus
144,new_goz,banjori,rovnix,zeus,pushdo,tinba,goz,conficker,locky,conficker
145,new_goz,banjori,tinba,rovnix,zeus,goz,conficker,locky,pushdo,pushdo
146,banjori,new_goz,pushdo,rovnix,zeus,tinba,conficker,locky,goz,tinba
147,banjori,pushdo,rovnix,new_goz,conficker,zeus,locky,tinba,goz,goz
148,banjori,rovnix,zeus,new_goz,pushdo,tinba,locky,conficker,goz,locky
149,tinba,new_goz,conficker,goz,banjori,locky,zeus,pushdo,rovnix,rovnix
150,banjori,rovnix,pushdo,tinba,goz,conficker,locky,zeus,new_goz,locky
151,tinba,new_goz,banjori,conficker,goz,pushdo,zeus,locky,rovnix,rovnix
152,banjori,new_goz,rovnix,zeus,pushdo,tinba,conficker,locky,goz,goz
153,banjori,rovnix,pushdo,zeus,new_goz,conficker,goz,tinba,locky,tinba
154,banjori,rovnix,zeus,new_goz,goz,pushdo,locky,conficker,tinba,conficker
155,tinba,new_goz,banjori,conficker,goz,locky,zeus,pushdo,rovnix,rovnix
156,new_goz,zeus,banjori,rovnix,goz,tinba,locky,conficker,pushdo,pushdo
157,banjori,zeus,pushdo,rovnix,new_goz,conficker,tinba,locky,goz,conficker
158,banjori,pushdo,conficker,tinba,rovnix,goz,locky,new_goz,zeus,new_goz
159,banjori,rovnix,pushdo,new_goz,zeus,conficker,locky,goz,tinba,conficker
160,banjori,new_goz,pushdo,conficker,rovnix,zeus,locky,goz,tinba,conficker
161,banjori,conficker,tinba,goz,locky,pushdo,rovnix,zeus,new_goz,new_goz
162,banjori,pushdo,new_goz,rovnix,conficker,zeus,tinba,locky,goz,goz
163,banjori,pushdo,conficker,rovnix,goz,locky,tinba,zeus,new_goz,new_goz
164,banjori,new_goz,pushdo,zeus,conficker,rovnix,locky,goz,tinba,tinba
165,banjori,pushdo,rovnix,new_goz,conficker,zeus,locky,tinba,goz,goz
166,banjori,new_goz,rovnix,tinba,zeus,goz,pushdo,conficker,locky,locky
167,banjori,new_goz,tinba,zeus,goz,locky,rovnix,conficker,pushdo,pushdo
168,new_goz,tinba,banjori,zeus,goz,pushdo,conficker,rovnix,locky,conficker
169,banjori,pushdo,zeus,new_goz,rovnix,conficker,locky,goz,tinba,tinba
170,tinba,new_goz,conficker,banjori,goz,locky,zeus,pushdo,rovnix,rovnix
171,banjori,pushdo,rovnix,new_goz,zeus,conficker,tinba,locky,goz,locky
172,banjori,pushdo,rovnix,new_goz,conficker,zeus,tinba,locky,goz,goz
173,banjori,tinba,goz,pushdo,conficker,rovnix,locky,zeus,new_goz,new_goz
174,banjori,tinba,conficker,pushdo,rovnix,goz,new_goz,locky,zeus,new_goz
175,banjori,conficker,pushdo,tinba,locky,goz,rovnix,new_goz,zeus,new_goz
176,banjori,pushdo,conficker,rovnix,tinba,locky,goz,new_goz,zeus,zeus
177,banjori,pushdo,new_goz,rovnix,conficker,zeus,locky,tinba,goz,tinba
178,banjori,conficker,pushdo,rovnix,locky,tinba,goz,new_goz,zeus,new_goz
179,banjori,new_goz,pushdo,conficker,rovnix,zeus,tinba,locky,goz,goz
180,banjori,new_goz,rovnix,zeus,pushdo,tinba,conficker,goz,locky,banjori
181,banjori,rovnix,zeus,new_goz,pushdo,locky,conficker,goz,tinba,conficker
182,banjori,conficker,tinba,pushdo,goz,locky,rovnix,new_goz,zeus,new_goz
183,banjori,rovnix,new_goz,pushdo,zeus,conficker,locky,goz,tinba,locky
184,banjori,pushdo,new_goz,conficker,rovnix,tinba,zeus,locky,goz,goz
185,new_goz,goz,tinba,zeus,banjori,locky,rovnix,conficker,pushdo,pushdo
186,banjori,conficker,pushdo,tinba,locky,rovnix,goz,zeus,new_goz,new_goz
187,banjori,tinba,rovnix,conficker,locky,goz,pushdo,new_goz,zeus,banjori
188,new_goz,banjori,zeus,tinba,goz,rovnix,locky,conficker,pushdo,pushdo
189,new_goz,tinba,goz,zeus,banjori,locky,conficker,rovnix,pushdo,pushdo
190,banjori,pushdo,conficker,rovnix,locky,tinba,goz,zeus,new_goz,zeus
191,tinba,new_goz,banjori,conficker,goz,locky,zeus,pushdo,rovnix,rovnix
192,banjori,pushdo,new_goz,rovnix,conficker,zeus,tinba,locky,goz,goz
193,banjori,new_goz,pushdo,tinba,conficker,zeus,rovnix,locky,goz,goz
194,banjori,pushdo,rovnix,new_goz,conficker,zeus,locky,tinba,goz,locky
195,new_goz,tinba,zeus,banjori,goz,pushdo,conficker,rovnix,locky,banjori
196,tinba,new_goz,goz,zeus,banjori,rovnix,locky,conficker,pushdo,pushdo
197,banjori,pushdo,conficker,rovnix,locky,tinba,goz,zeus,new_goz,new_goz
198,banjori,conficker,pushdo,locky,goz,tinba,rovnix,new_goz,zeus,new_goz
199,tinba,new_goz,conficker,banjori,goz,pushdo,locky,zeus,rovnix,rovnix
200,banjori,new_goz,zeus,tinba,rovnix,pushdo,goz,conficker,locky,locky
201,tinba,new_goz,goz,zeus,banjori,locky,conficker,rovnix,pushdo,pushdo
202,banjori,rovnix,tinba,pushdo,new_goz,conficker,goz,locky,zeus,banjori
203,tinba,new_goz,goz,zeus,banjori,locky,conficker,pushdo,rovnix,banjori
204,tinba,new_goz,goz,conficker,banjori,zeus,pushdo,locky,rovnix,rovnix
205,banjori,pushdo,conficker,rovnix,tinba,locky,goz,new_goz,zeus,zeus
206,banjori,new_goz,zeus,rovnix,tinba,goz,pushdo,conficker,locky,conficker
207,banjori,pushdo,conficker,new_goz,rovnix,zeus,locky,goz,tinba,tinba
208,banjori,pushdo,conficker,rovnix,tinba,locky,goz,zeus,new_goz,zeus
209,tinba,banjori,goz,new_goz,zeus,conficker,locky,rovnix,pushdo,locky
210,banjori,new_goz,zeus,tinba,locky,goz,rovnix,conficker,pushdo,pushdo
211,banjori,pushdo,rovnix,new_goz,conficker,zeus,locky,tinba,goz,goz
212,new_goz,tinba,banjori,zeus,goz,locky,conficker,rovnix,pushdo,pushdo
213,tinba,conficker,new_goz,banjori,goz,locky,pushdo,zeus,rovnix,rovnix
214,tinba,new_goz,banjori,goz,zeus,locky,rovnix,conficker,pushdo,pushdo
215,banjori,conficker,pushdo,tinba,rovnix,locky,goz,new_goz,zeus,new_goz
216,tinba,new_goz,goz,banjori,zeus,locky,conficker,rovnix,pushdo,pushdo
217,banjori,pushdo,rovnix,new_goz,conficker,zeus,tinba,locky,goz,goz
218,banjori,pushdo,conficker,tinba,rovnix,locky,goz,zeus,new_goz,new_goz
219,tinba,new_goz,conficker,banjori,goz,locky,zeus,pushdo,rovnix,rovnix
220,banjori,new_goz,tinba,zeus,conficker,pushdo,locky,rovnix,goz,goz
221,banjori,conficker,pushdo,tinba,rovnix,locky,goz,new_goz,zeus,zeus
222,banjori,conficker,pushdo,locky,tinba,rovnix,goz,new_goz,zeus,new_goz
223,banjori,tinba,zeus,new_goz,rovnix,goz,pushdo,conficker,locky,conficker
224,tinba,new_goz,banjori,conficker,goz,zeus,pushdo,locky,rovnix,rovnix
225,banjori,new_goz,zeus,rovnix,tinba,pushdo,goz,conficker,locky,conficker
226,banjori,new_goz,zeus,rovnix,pushdo,tinba,conficker,locky,goz,goz
227,banjori,conficker,tinba,pushdo,goz,rovnix,locky,new_goz,zeus,new_goz
228,banjori,new_goz,rovnix,zeus,goz,tinba,pushdo,conficker,locky,conficker
229,banjori,conficker,pushdo,tinba,locky,goz,rovnix,new_goz,zeus,new_goz
230,banjori,new_goz,pushdo,zeus,conficker,rovnix,tinba,locky,goz,locky
231,new_goz,banjori,zeus,tinba,goz,rovnix,locky,conficker,pushdo,pushdo
232,banjori,new_goz,tinba,goz,zeus,locky,conficker,rovnix,pushdo,conficker
233,banjori,new_goz,tinba,zeus,pushdo,rovnix,conficker,locky,goz,goz
234,banjori,new_goz,pushdo,zeus,rovnix,tinba,conficker,locky,goz,goz
235,tinba,new_goz,goz,banjori,conficker,zeus,locky,pushdo,rovnix,rovnix
236,banjori,new_goz,zeus,goz,locky,rovnix,tinba,conficker,pushdo,pushdo
237,banjori,pushdo,conficker,locky,tinba,rovnix,goz,zeus,new_goz,new_goz
238,new_goz,tinba,zeus,banjori,goz,rovnix,locky,conficker,pushdo,pushdo
239,banjori,rovnix,pushdo,conficker,zeus,locky,new_goz,goz,tinba,tinba
240,banjori,pushdo,rovnix,new_goz,conficker,zeus,tinba,locky,goz,goz
241,banjori,new_goz,pushdo,rovnix,zeus,conficker,locky,tinba,goz,goz
242,banjori,tinba,new_goz,zeus,pushdo,rovnix,locky,conficker,goz,conficker
243,tinba,new_goz,banjori,goz,conficker,zeus,locky,pushdo,rovnix,rovnix
244,banjori,pushdo,conficker,rovnix,tinba,locky,goz,zeus,new_goz,zeus
245,tinba,new_goz,conficker,banjori,goz,locky,zeus,pushdo,rovnix,rovnix
246,tinba,new_goz,banjori,goz,conficker,zeus,locky,pushdo,rovnix,rovnix
247,banjori,pushdo,rovnix,new_goz,conficker,zeus,tinba,locky,goz,goz
248,new_goz,tinba,banjori,zeus,goz,pushdo,conficker,rovnix,locky,banjori
249,conficker,banjori,pushdo,tinba,locky,goz,rovnix,new_goz,zeus,zeus
250,banjori,new_goz,pushdo,rovnix,zeus,tinba,conficker,locky,goz,goz
251,new_goz,banjori,zeus,goz,tinba,rovnix,locky,conficker,pushdo,pushdo
252,tinba,new_goz,banjori,conficker,goz,zeus,locky,pushdo,rovnix,rovnix
253,banjori,new_goz,zeus,conficker,pushdo,tinba,goz,locky,rovnix,locky
254,banjori,new_goz,tinba,zeus,conficker,rovnix,pushdo,goz,locky,banjori
255,banjori,conficker,pushdo,tinba,rovnix,goz,locky,new_goz,zeus,zeus
256,tinba,new_goz,banjori,goz,conficker,zeus,locky,pushdo,rovnix,rovnix
257,banjori,zeus,new_goz,tinba,rovnix,goz,locky,pushdo,conficker,banjori
258,new_goz,zeus,banjori,tinba,goz,rovnix,locky,conficker,pushdo,pushdo
259,new_goz,tinba,goz,conficker,banjori,zeus,pushdo,locky,rovnix,banjori
