,actual,pred
271,matsnu,matsnu
272,ramnit,ramnit
273,corebot,corebot
274,conficker,conficker
275,zeus,zeus
276,rovnix,rovnix
277,ramnit,ramnit
278,banjori,banjori
279,pushdo,pushdo
280,ramnit,locky
281,tinba,tinba
282,corebot,corebot
283,conficker,conficker
284,cryptolocker,cryptolocker
285,zeus,zeus
286,zeus,zeus
287,ramnit,ramnit
288,rovnix,rovnix
289,conficker,locky
290,pushdo,pushdo
291,cryptolocker,cryptolocker
292,banjori,banjori
293,locky,ramnit
294,locky,locky
295,matsnu,matsnu
296,tinba,tinba
297,cryptolocker,cryptolocker
298,cryptolocker,cryptolocker
299,banjori,banjori
300,pushdo,pushdo
301,rovnix,rovnix
302,tinba,tinba
303,conficker,conficker
304,zeus,zeus
305,banjori,banjori
306,ramnit,locky
307,cryptolocker,cryptolocker
308,cryptolocker,cryptolocker
309,tinba,tinba
310,zeus,zeus
311,tinba,tinba
312,rovnix,rovnix
313,rovnix,rovnix
314,corebot,corebot
315,rovnix,rovnix
316,rovnix,rovnix
317,ramnit,tinba
318,banjori,banjori
319,tinba,tinba
320,cryptolocker,cryptolocker
321,banjori,banjori
322,tinba,tinba
323,banjori,banjori
324,rovnix,rovnix
325,corebot,corebot
326,locky,ramnit
327,tinba,tinba
328,matsnu,matsnu
329,tinba,tinba
330,pushdo,pushdo
331,corebot,corebot
332,cryptolocker,cryptolocker
333,matsnu,matsnu
334,corebot,corebot
335,rovnix,rovnix
336,zeus,zeus
337,corebot,corebot
338,conficker,conficker
339,cryptolocker,cryptolocker
340,cryptolocker,cryptolocker
341,cryptolocker,cryptolocker
342,banjori,banjori
343,ramnit,ramnit
344,locky,tinba
345,matsnu,matsnu
346,tinba,tinba
347,cryptolocker,cryptolocker
348,conficker,conficker
349,rovnix,rovnix
350,pushdo,pushdo
351,tinba,tinba
352,pushdo,pushdo
353,ramnit,ramnit
354,locky,banjori
355,cryptolocker,cryptolocker
356,locky,locky
357,zeus,zeus
358,cryptolocker,cryptolocker
359,cryptolocker,cryptolocker
360,rovnix,rovnix
361,zeus,zeus
362,banjori,banjori
363,rovnix,rovnix
364,corebot,corebot
365,corebot,corebot
366,zeus,zeus
367,tinba,tinba
368,zeus,zeus
369,tinba,tinba
370,banjori,banjori
371,corebot,corebot
372,ramnit,locky
373,corebot,corebot
374,corebot,corebot
375,rovnix,rovnix
376,ramnit,locky
377,corebot,corebot
378,pushdo,pushdo
379,zeus,zeus
380,zeus,zeus
381,tinba,tinba
382,banjori,banjori
383,corebot,corebot
384,tinba,tinba
385,cryptolocker,cryptolocker
386,ramnit,ramnit
387,conficker,locky
388,cryptolocker,cryptolocker
389,matsnu,matsnu
390,pushdo,pushdo
391,rovnix,rovnix
392,cryptolocker,cryptolocker
393,corebot,corebot
394,pushdo,pushdo
395,tinba,tinba
396,cryptolocker,cryptolocker
397,ramnit,ramnit
398,corebot,corebot
399,conficker,conficker
400,matsnu,matsnu
401,rovnix,rovnix
402,ramnit,locky
403,matsnu,matsnu
404,tinba,tinba
405,locky,locky
406,matsnu,matsnu
407,rovnix,rovnix
408,corebot,corebot
409,pushdo,pushdo
410,conficker,conficker
411,conficker,conficker
412,locky,locky
413,banjori,banjori
414,conficker,conficker
415,corebot,corebot
416,matsnu,rovnix
417,pushdo,pushdo
418,banjori,banjori
419,rovnix,rovnix
420,tinba,tinba
421,banjori,banjori
422,zeus,zeus
423,corebot,corebot
424,cryptolocker,cryptolocker
425,locky,tinba
426,banjori,banjori
427,tinba,tinba
428,tinba,tinba
429,ramnit,ramnit
430,cryptolocker,cryptolocker
431,locky,locky
432,corebot,corebot
433,banjori,banjori
434,conficker,locky
435,locky,conficker
436,zeus,zeus
437,cryptolocker,cryptolocker
438,rovnix,rovnix
439,locky,locky
440,zeus,zeus
441,locky,conficker
442,banjori,banjori
443,cryptolocker,cryptolocker
444,rovnix,rovnix
445,banjori,banjori
446,tinba,tinba
447,matsnu,matsnu
448,zeus,zeus
449,locky,locky
450,matsnu,matsnu
451,tinba,tinba
452,pushdo,pushdo
453,pushdo,pushdo
454,zeus,zeus
455,matsnu,matsnu
456,ramnit,ramnit
457,pushdo,pushdo
458,corebot,corebot
459,rovnix,rovnix
460,corebot,corebot
461,tinba,tinba
462,matsnu,matsnu
463,cryptolocker,cryptolocker
464,cryptolocker,cryptolocker
465,zeus,zeus
466,corebot,corebot
467,rovnix,rovnix
468,matsnu,matsnu
469,conficker,conficker
470,pushdo,pushdo
471,rovnix,rovnix
472,banjori,banjori
473,ramnit,locky
474,zeus,zeus
475,locky,conficker
476,zeus,zeus
477,tinba,tinba
478,locky,ramnit
479,pushdo,pushdo
480,rovnix,rovnix
481,locky,ramnit
482,conficker,conficker
483,conficker,conficker
484,zeus,zeus
485,matsnu,matsnu
486,ramnit,locky
487,ramnit,ramnit
488,banjori,banjori
489,locky,locky
490,ramnit,ramnit
491,tinba,tinba
492,ramnit,tinba
493,matsnu,matsnu
494,rovnix,rovnix
495,zeus,zeus
496,zeus,zeus
497,cryptolocker,cryptolocker
498,ramnit,ramnit
499,rovnix,rovnix
500,tinba,tinba
501,matsnu,matsnu
502,matsnu,matsnu
503,cryptolocker,cryptolocker
504,rovnix,rovnix
505,cryptolocker,cryptolocker
506,locky,tinba
507,corebot,corebot
508,zeus,zeus
509,locky,ramnit
510,rovnix,rovnix
511,pushdo,pushdo
512,cryptolocker,cryptolocker
513,corebot,corebot
514,banjori,banjori
515,rovnix,rovnix
516,zeus,zeus
517,banjori,banjori
518,pushdo,pushdo
519,corebot,corebot
520,pushdo,pushdo
521,locky,locky
522,ramnit,ramnit
523,pushdo,pushdo
524,banjori,banjori
525,tinba,tinba
526,rovnix,rovnix
527,tinba,tinba
528,zeus,zeus
529,conficker,conficker
530,ramnit,ramnit
531,rovnix,rovnix
532,pushdo,pushdo
533,corebot,corebot
534,banjori,banjori
535,tinba,tinba
536,rovnix,rovnix
537,cryptolocker,cryptolocker
538,pushdo,pushdo
539,matsnu,matsnu
540,tinba,tinba
541,locky,locky
542,tinba,tinba
543,rovnix,rovnix
544,conficker,conficker
545,corebot,corebot
546,rovnix,rovnix
547,conficker,conficker
548,ramnit,ramnit
549,cryptolocker,cryptolocker
550,matsnu,matsnu
551,zeus,zeus
552,matsnu,matsnu
553,tinba,tinba
554,banjori,banjori
555,pushdo,pushdo
556,ramnit,locky
557,locky,locky
558,conficker,conficker
559,cryptolocker,cryptolocker
560,conficker,conficker
561,corebot,corebot
562,pushdo,pushdo
563,pushdo,pushdo
564,matsnu,matsnu
565,tinba,tinba
566,banjori,banjori
567,locky,tinba
568,locky,locky
569,rovnix,rovnix
570,rovnix,rovnix
571,matsnu,matsnu
572,tinba,locky
573,banjori,banjori
574,cryptolocker,cryptolocker
575,banjori,banjori
576,banjori,banjori
577,zeus,zeus
578,conficker,ramnit
579,conficker,conficker
580,cryptolocker,cryptolocker
581,zeus,zeus
582,corebot,corebot
583,locky,locky
584,conficker,conficker
585,ramnit,locky
586,matsnu,matsnu
587,tinba,tinba
588,banjori,banjori
589,banjori,banjori
590,banjori,banjori
591,matsnu,matsnu
592,pushdo,pushdo
593,matsnu,matsnu
594,conficker,conficker
595,rovnix,rovnix
596,corebot,corebot
597,rovnix,rovnix
598,banjori,banjori
599,corebot,corebot
600,pushdo,pushdo
601,cryptolocker,cryptolocker
602,locky,locky
603,matsnu,matsnu
604,locky,locky
605,pushdo,pushdo
606,banjori,banjori
607,conficker,conficker
608,cryptolocker,cryptolocker
609,rovnix,rovnix
610,locky,locky
611,cryptolocker,cryptolocker
612,banjori,banjori
613,cryptolocker,cryptolocker
614,cryptolocker,cryptolocker
615,conficker,conficker
616,cryptolocker,cryptolocker
617,banjori,banjori
618,banjori,banjori
619,zeus,zeus
620,tinba,tinba
621,ramnit,ramnit
622,matsnu,matsnu
623,conficker,locky
624,rovnix,rovnix
625,conficker,locky
626,ramnit,ramnit
627,zeus,zeus
628,tinba,tinba
629,pushdo,pushdo
630,ramnit,conficker
631,locky,locky
632,tinba,tinba
633,conficker,conficker
634,corebot,corebot
635,ramnit,tinba
636,rovnix,rovnix
637,corebot,corebot
638,tinba,tinba
639,rovnix,rovnix
640,conficker,conficker
641,zeus,zeus
642,pushdo,pushdo
643,conficker,conficker
644,ramnit,ramnit
645,banjori,banjori
646,tinba,tinba
647,ramnit,ramnit
648,conficker,locky
649,pushdo,pushdo
650,ramnit,ramnit
651,matsnu,matsnu
652,conficker,locky
653,corebot,corebot
654,cryptolocker,cryptolocker
655,rovnix,rovnix
656,pushdo,pushdo
657,corebot,corebot
658,corebot,corebot
659,conficker,conficker
660,matsnu,matsnu
661,rovnix,rovnix
662,tinba,tinba
663,rovnix,rovnix
664,rovnix,rovnix
665,pushdo,pushdo
666,rovnix,rovnix
667,banjori,banjori
668,matsnu,matsnu
669,matsnu,matsnu
670,corebot,corebot
671,pushdo,pushdo
672,zeus,zeus
673,cryptolocker,cryptolocker
674,cryptolocker,cryptolocker
675,ramnit,ramnit
676,matsnu,matsnu
677,ramnit,ramnit
678,cryptolocker,cryptolocker
679,conficker,conficker
680,corebot,corebot
681,pushdo,pushdo
682,corebot,corebot
683,zeus,zeus
684,ramnit,ramnit
685,rovnix,rovnix
686,conficker,ramnit
687,conficker,ramnit
688,corebot,corebot
689,matsnu,matsnu
690,conficker,locky
691,locky,locky
692,corebot,corebot
693,locky,conficker
694,matsnu,matsnu
695,banjori,banjori
696,banjori,banjori
697,zeus,zeus
698,zeus,zeus
699,ramnit,ramnit
700,matsnu,matsnu
701,pushdo,pushdo
702,locky,ramnit
703,matsnu,matsnu
704,banjori,banjori
705,pushdo,pushdo
706,tinba,tinba
707,conficker,conficker
708,matsnu,matsnu
709,zeus,zeus
710,cryptolocker,cryptolocker
711,pushdo,pushdo
712,locky,ramnit
713,tinba,tinba
714,locky,conficker
715,tinba,tinba
716,conficker,conficker
717,tinba,tinba
718,banjori,banjori
719,pushdo,pushdo
720,pushdo,pushdo
721,rovnix,rovnix
722,corebot,corebot
723,locky,ramnit
724,pushdo,pushdo
725,corebot,corebot
726,corebot,corebot
727,zeus,zeus
728,banjori,banjori
729,pushdo,pushdo
730,banjori,banjori
731,cryptolocker,cryptolocker
732,conficker,tinba
733,banjori,banjori
734,ramnit,ramnit
735,zeus,zeus
736,locky,locky
737,zeus,zeus
738,ramnit,ramnit
739,ramnit,locky
740,corebot,corebot
741,tinba,tinba
742,locky,locky
743,conficker,conficker
744,matsnu,matsnu
745,pushdo,pushdo
746,pushdo,pushdo
747,locky,conficker
748,pushdo,pushdo
749,matsnu,matsnu
750,corebot,corebot
751,pushdo,pushdo
752,tinba,tinba
753,locky,locky
754,locky,conficker
755,conficker,conficker
756,corebot,corebot
757,rovnix,rovnix
758,cryptolocker,cryptolocker
759,corebot,corebot
760,ramnit,conficker
761,conficker,conficker
762,matsnu,matsnu
763,corebot,corebot
764,matsnu,matsnu
765,ramnit,ramnit
766,banjori,banjori
767,ramnit,locky
768,zeus,zeus
769,pushdo,pushdo
770,banjori,banjori
771,locky,ramnit
772,pushdo,pushdo
773,cryptolocker,cryptolocker
774,tinba,tinba
775,tinba,tinba
776,conficker,conficker
777,tinba,tinba
778,zeus,zeus
779,pushdo,pushdo
780,banjori,banjori
781,zeus,zeus
782,ramnit,ramnit
783,matsnu,matsnu
784,zeus,zeus
785,matsnu,matsnu
786,locky,ramnit
787,locky,conficker
788,conficker,locky
789,locky,locky
790,conficker,conficker
791,cryptolocker,cryptolocker
792,pushdo,pushdo
793,pushdo,pushdo
794,conficker,locky
795,corebot,corebot
796,rovnix,rovnix
797,conficker,conficker
798,ramnit,tinba
799,zeus,zeus
800,banjori,banjori
801,banjori,banjori
802,corebot,corebot
803,conficker,conficker
804,conficker,conficker
805,tinba,tinba
806,ramnit,ramnit
807,zeus,zeus
808,corebot,corebot
809,rovnix,rovnix
810,tinba,tinba
811,zeus,zeus
812,rovnix,rovnix
813,conficker,conficker
814,banjori,banjori
815,banjori,banjori
816,conficker,conficker
817,pushdo,pushdo
818,conficker,tinba
819,corebot,corebot
820,zeus,zeus
821,conficker,conficker
822,ramnit,locky
823,banjori,banjori
824,tinba,tinba
825,banjori,banjori
826,ramnit,ramnit
827,banjori,banjori
828,zeus,zeus
829,banjori,banjori
830,corebot,corebot
831,ramnit,ramnit
832,pushdo,pushdo
833,banjori,banjori
834,ramnit,ramnit
835,cryptolocker,cryptolocker
836,banjori,banjori
837,tinba,tinba
838,ramnit,ramnit
839,pushdo,pushdo
840,cryptolocker,cryptolocker
841,ramnit,ramnit
842,matsnu,matsnu
843,zeus,zeus
844,conficker,conficker
845,ramnit,ramnit
846,matsnu,matsnu
847,pushdo,pushdo
848,conficker,conficker
849,matsnu,matsnu
850,locky,conficker
851,cryptolocker,cryptolocker
852,locky,ramnit
853,matsnu,matsnu
854,pushdo,pushdo
855,rovnix,rovnix
856,ramnit,ramnit
857,conficker,conficker
858,banjori,banjori
859,tinba,tinba
860,banjori,banjori
861,conficker,conficker
862,conficker,ramnit
863,corebot,corebot
864,ramnit,ramnit
865,corebot,corebot
866,cryptolocker,cryptolocker
867,banjori,banjori
868,conficker,conficker
869,ramnit,ramnit
870,corebot,corebot
871,rovnix,rovnix
872,conficker,conficker
873,corebot,corebot
874,ramnit,ramnit
875,tinba,tinba
876,corebot,corebot
877,conficker,conficker
878,zeus,zeus
879,locky,locky
880,matsnu,matsnu
881,pushdo,pushdo
882,matsnu,matsnu
883,ramnit,ramnit
884,banjori,banjori
885,zeus,zeus
886,ramnit,ramnit
887,locky,locky
888,cryptolocker,cryptolocker
889,pushdo,pushdo
890,corebot,corebot
891,banjori,banjori
892,corebot,corebot
893,locky,ramnit
894,pushdo,pushdo
895,tinba,tinba
896,zeus,zeus
897,cryptolocker,cryptolocker
898,banjori,banjori
899,ramnit,ramnit
900,locky,locky
901,corebot,corebot
902,cryptolocker,cryptolocker
903,conficker,conficker
904,conficker,conficker
905,ramnit,ramnit
906,zeus,zeus
907,corebot,corebot
908,banjori,banjori
909,corebot,corebot
910,conficker,conficker
911,matsnu,matsnu
912,locky,tinba
913,conficker,conficker
914,tinba,tinba
915,pushdo,pushdo
916,tinba,tinba
917,cryptolocker,cryptolocker
918,rovnix,rovnix
919,rovnix,rovnix
920,zeus,zeus
921,locky,ramnit
922,conficker,conficker
923,cryptolocker,cryptolocker
924,banjori,banjori
925,rovnix,rovnix
926,cryptolocker,cryptolocker
927,matsnu,matsnu
928,ramnit,ramnit
929,banjori,banjori
930,pushdo,pushdo
931,corebot,corebot
932,cryptolocker,cryptolocker
933,conficker,conficker
934,ramnit,ramnit
935,conficker,conficker
936,tinba,tinba
937,cryptolocker,cryptolocker
938,cryptolocker,cryptolocker
939,corebot,corebot
940,banjori,banjori
941,ramnit,ramnit
942,zeus,zeus
943,matsnu,matsnu
944,locky,locky
945,pushdo,pushdo
946,matsnu,matsnu
947,rovnix,rovnix
948,locky,locky
949,conficker,conficker
950,rovnix,rovnix
951,matsnu,matsnu
952,zeus,zeus
953,pushdo,pushdo
954,matsnu,matsnu
955,banjori,banjori
956,ramnit,conficker
957,banjori,banjori
958,conficker,conficker
959,banjori,banjori
960,zeus,zeus
961,rovnix,rovnix
962,tinba,locky
963,ramnit,locky
964,rovnix,rovnix
965,locky,locky
966,pushdo,pushdo
967,cryptolocker,cryptolocker
968,matsnu,matsnu
969,cryptolocker,cryptolocker
970,rovnix,rovnix
971,zeus,zeus
972,banjori,banjori
973,tinba,tinba
974,pushdo,pushdo
975,tinba,ramnit
976,conficker,conficker
977,matsnu,matsnu
978,corebot,corebot
979,zeus,zeus
980,ramnit,tinba
981,tinba,tinba
982,conficker,conficker
983,locky,ramnit
984,tinba,tinba
985,pushdo,pushdo
986,banjori,banjori
987,locky,locky
988,banjori,banjori
989,pushdo,pushdo
990,corebot,corebot
991,tinba,locky
992,rovnix,rovnix
993,zeus,zeus
994,ramnit,conficker
995,corebot,corebot
996,pushdo,pushdo
997,ramnit,locky
998,ramnit,ramnit
999,tinba,tinba
1000,matsnu,matsnu
1001,locky,locky
1002,locky,conficker
1003,rovnix,rovnix
1004,corebot,corebot
1005,rovnix,rovnix
1006,cryptolocker,cryptolocker
1007,ramnit,conficker
1008,banjori,banjori
1009,ramnit,ramnit
1010,conficker,locky
1011,locky,ramnit
1012,locky,locky
1013,corebot,corebot
1014,locky,ramnit
1015,conficker,conficker
1016,corebot,corebot
1017,rovnix,rovnix
1018,cryptolocker,cryptolocker
1019,corebot,corebot
1020,matsnu,matsnu
1021,cryptolocker,cryptolocker
1022,ramnit,ramnit
1023,matsnu,matsnu
1024,matsnu,matsnu
1025,zeus,zeus
1026,rovnix,rovnix
1027,conficker,conficker
1028,tinba,tinba
1029,cryptolocker,cryptolocker
1030,locky,ramnit
1031,banjori,banjori
1032,matsnu,matsnu
1033,matsnu,matsnu
1034,cryptolocker,cryptolocker
1035,conficker,conficker
1036,tinba,tinba
1037,rovnix,rovnix
1038,ramnit,ramnit
1039,cryptolocker,cryptolocker
1040,conficker,conficker
1041,cryptolocker,cryptolocker
1042,matsnu,matsnu
1043,rovnix,rovnix
1044,rovnix,rovnix
1045,conficker,locky
1046,matsnu,matsnu
1047,banjori,banjori
1048,matsnu,matsnu
1049,tinba,tinba
1050,matsnu,matsnu
1051,rovnix,rovnix
1052,ramnit,tinba
1053,tinba,tinba
1054,pushdo,pushdo
1055,tinba,locky
1056,zeus,zeus
1057,cryptolocker,cryptolocker
1058,ramnit,ramnit
1059,cryptolocker,cryptolocker
1060,pushdo,pushdo
1061,ramnit,locky
1062,ramnit,ramnit
1063,locky,conficker
1064,cryptolocker,cryptolocker
1065,rovnix,rovnix
1066,banjori,banjori
1067,matsnu,matsnu
1068,conficker,locky
1069,tinba,tinba
1070,rovnix,rovnix
1071,locky,conficker
1072,cryptolocker,cryptolocker
1073,conficker,conficker
1074,locky,ramnit
1075,rovnix,rovnix
1076,conficker,conficker
1077,ramnit,ramnit
1078,matsnu,matsnu
1079,ramnit,ramnit
1080,rovnix,rovnix
1081,corebot,corebot
1082,rovnix,rovnix
1083,corebot,corebot
1084,corebot,corebot
1085,matsnu,matsnu
1086,locky,locky
1087,ramnit,locky
1088,pushdo,pushdo
1089,ramnit,conficker
1090,corebot,corebot
1091,tinba,ramnit
1092,locky,ramnit
1093,matsnu,matsnu
1094,banjori,banjori
1095,cryptolocker,cryptolocker
1096,matsnu,matsnu
1097,tinba,tinba
1098,cryptolocker,cryptolocker
1099,banjori,banjori
1100,corebot,corebot
1101,tinba,tinba
1102,conficker,ramnit
1103,cryptolocker,cryptolocker
1104,locky,ramnit
1105,ramnit,ramnit
1106,ramnit,locky
1107,banjori,banjori
1108,corebot,corebot
1109,cryptolocker,cryptolocker
1110,pushdo,pushdo
1111,conficker,conficker
1112,cryptolocker,cryptolocker
1113,locky,locky
1114,corebot,corebot
1115,banjori,banjori
1116,zeus,zeus
1117,locky,locky
1118,matsnu,matsnu
1119,cryptolocker,cryptolocker
1120,zeus,zeus
1121,corebot,corebot
1122,ramnit,ramnit
1123,banjori,banjori
1124,conficker,conficker
1125,tinba,ramnit
1126,matsnu,matsnu
1127,ramnit,ramnit
1128,banjori,banjori
1129,conficker,conficker
1130,cryptolocker,cryptolocker
1131,corebot,corebot
1132,cryptolocker,cryptolocker
1133,matsnu,matsnu
1134,rovnix,rovnix
1135,zeus,zeus
1136,conficker,conficker
1137,ramnit,locky
1138,conficker,conficker
1139,ramnit,ramnit
1140,rovnix,rovnix
1141,cryptolocker,cryptolocker
1142,tinba,ramnit
1143,tinba,tinba
1144,banjori,banjori
1145,locky,ramnit
1146,matsnu,matsnu
1147,pushdo,pushdo
1148,zeus,zeus
1149,matsnu,matsnu
1150,matsnu,matsnu
1151,tinba,tinba
1152,matsnu,matsnu
1153,locky,locky
1154,corebot,tinba
1155,matsnu,matsnu
1156,banjori,banjori
1157,locky,locky
1158,matsnu,matsnu
1159,locky,locky
1160,locky,conficker
1161,cryptolocker,cryptolocker
1162,corebot,corebot
1163,ramnit,tinba
1164,corebot,corebot
1165,locky,conficker
1166,banjori,banjori
1167,conficker,locky
1168,conficker,conficker
1169,rovnix,rovnix
1170,corebot,corebot
1171,pushdo,pushdo
1172,tinba,locky
1173,conficker,conficker
1174,ramnit,conficker
1175,locky,locky
1176,matsnu,matsnu
1177,conficker,conficker
1178,conficker,conficker
1179,rovnix,rovnix
1180,locky,conficker
1181,banjori,banjori
1182,locky,locky
1183,corebot,corebot
1184,ramnit,ramnit
1185,banjori,banjori
1186,corebot,corebot
1187,corebot,corebot
1188,pushdo,pushdo
1189,cryptolocker,cryptolocker
1190,corebot,corebot
1191,conficker,conficker
1192,corebot,corebot
1193,corebot,corebot
1194,conficker,ramnit
1195,banjori,banjori
1196,locky,tinba
1197,zeus,zeus
1198,tinba,tinba
1199,ramnit,ramnit
1200,ramnit,locky
1201,zeus,zeus
1202,matsnu,matsnu
1203,pushdo,pushdo
1204,locky,ramnit
1205,zeus,zeus
1206,zeus,zeus
1207,tinba,tinba
1208,cryptolocker,cryptolocker
1209,corebot,corebot
1210,matsnu,matsnu
1211,conficker,conficker
1212,conficker,conficker
1213,banjori,banjori
1214,conficker,conficker
1215,pushdo,pushdo
1216,matsnu,matsnu
1217,tinba,tinba
1218,ramnit,tinba
1219,conficker,conficker
1220,ramnit,tinba
1221,conficker,conficker
1222,ramnit,locky
1223,locky,locky
1224,zeus,zeus
1225,ramnit,ramnit
1226,conficker,conficker
1227,ramnit,ramnit
1228,tinba,tinba
1229,conficker,conficker
1230,rovnix,rovnix
1231,banjori,banjori
1232,zeus,zeus
1233,conficker,conficker
1234,cryptolocker,cryptolocker
1235,tinba,tinba
1236,conficker,locky
1237,tinba,tinba
1238,rovnix,rovnix
1239,pushdo,pushdo
