,0,1,2
90,benign,malicious,malicious
91,benign,malicious,malicious
92,benign,malicious,malicious
93,benign,malicious,malicious
94,benign,malicious,malicious
95,benign,malicious,malicious
96,benign,malicious,malicious
97,malicious,benign,benign
98,benign,malicious,malicious
99,benign,malicious,benign
100,benign,malicious,malicious
101,benign,malicious,malicious
102,benign,malicious,malicious
103,malicious,benign,benign
104,benign,malicious,malicious
105,benign,malicious,malicious
106,benign,malicious,malicious
107,benign,malicious,malicious
108,benign,malicious,malicious
109,benign,malicious,malicious
110,benign,malicious,malicious
111,malicious,benign,benign
112,benign,malicious,malicious
113,benign,malicious,malicious
114,benign,malicious,malicious
115,benign,malicious,malicious
116,benign,malicious,malicious
117,benign,malicious,malicious
118,benign,malicious,malicious
119,benign,malicious,malicious
120,benign,malicious,malicious
121,benign,malicious,malicious
122,benign,malicious,benign
123,malicious,benign,benign
124,malicious,benign,benign
125,malicious,benign,benign
126,malicious,benign,benign
127,benign,malicious,malicious
128,malicious,benign,malicious
129,benign,malicious,malicious
130,benign,malicious,malicious
131,benign,malicious,malicious
132,benign,malicious,malicious
133,benign,malicious,malicious
134,malicious,benign,benign
135,benign,malicious,malicious
136,benign,malicious,malicious
137,benign,malicious,malicious
138,benign,malicious,malicious
139,benign,malicious,malicious
140,benign,malicious,malicious
141,benign,malicious,malicious
142,benign,malicious,malicious
143,benign,malicious,benign
144,benign,malicious,malicious
145,benign,malicious,malicious
146,benign,malicious,malicious
147,benign,malicious,benign
148,benign,malicious,malicious
149,benign,malicious,malicious
150,benign,malicious,malicious
151,malicious,benign,benign
152,benign,malicious,malicious
153,benign,malicious,malicious
154,benign,malicious,malicious
155,benign,malicious,malicious
156,benign,malicious,malicious
157,malicious,benign,malicious
158,benign,malicious,benign
159,benign,malicious,benign
160,benign,malicious,malicious
161,benign,malicious,benign
162,malicious,benign,benign
163,benign,malicious,malicious
164,benign,malicious,malicious
165,benign,malicious,malicious
166,benign,malicious,malicious
167,benign,malicious,malicious
168,malicious,benign,benign
169,malicious,benign,benign
170,benign,malicious,malicious
171,benign,malicious,malicious
172,benign,malicious,malicious
173,benign,malicious,malicious
174,benign,malicious,malicious
175,benign,malicious,malicious
176,benign,malicious,malicious
177,benign,malicious,malicious
178,benign,malicious,malicious
179,benign,malicious,malicious
180,benign,malicious,malicious
181,benign,malicious,malicious
182,malicious,benign,benign
183,malicious,benign,benign
184,benign,malicious,malicious
185,malicious,benign,benign
186,benign,malicious,malicious
187,benign,malicious,malicious
188,malicious,benign,benign
189,benign,malicious,malicious
190,benign,malicious,malicious
191,benign,malicious,malicious
192,benign,malicious,malicious
193,benign,malicious,malicious
194,benign,malicious,benign
195,malicious,benign,benign
196,benign,malicious,malicious
197,malicious,benign,benign
198,malicious,benign,benign
199,benign,malicious,benign
200,benign,malicious,malicious
201,malicious,benign,benign
202,benign,malicious,benign
203,benign,malicious,malicious
204,benign,malicious,malicious
205,benign,malicious,malicious
206,benign,malicious,malicious
207,benign,malicious,malicious
208,benign,malicious,malicious
209,benign,malicious,malicious
210,benign,malicious,malicious
211,benign,malicious,malicious
212,benign,malicious,malicious
213,benign,malicious,malicious
214,benign,malicious,malicious
215,benign,malicious,malicious
216,benign,malicious,malicious
217,benign,malicious,malicious
218,benign,malicious,malicious
219,benign,malicious,malicious
220,benign,malicious,malicious
221,benign,malicious,malicious
222,benign,malicious,malicious
223,benign,malicious,malicious
224,benign,malicious,benign
225,benign,malicious,malicious
226,benign,malicious,malicious
227,benign,malicious,malicious
228,benign,malicious,malicious
229,malicious,benign,benign
230,benign,malicious,malicious
231,benign,malicious,malicious
232,benign,malicious,malicious
233,malicious,benign,benign
234,benign,malicious,malicious
235,benign,malicious,malicious
236,benign,malicious,benign
237,benign,malicious,malicious
238,malicious,benign,benign
239,benign,malicious,malicious
240,benign,malicious,malicious
241,benign,malicious,malicious
242,benign,malicious,malicious
243,benign,malicious,malicious
244,benign,malicious,malicious
245,benign,malicious,malicious
246,benign,malicious,malicious
247,malicious,benign,benign
248,benign,malicious,malicious
249,benign,malicious,malicious
250,benign,malicious,malicious
251,benign,malicious,malicious
252,benign,malicious,malicious
253,benign,malicious,malicious
254,benign,malicious,malicious
255,benign,malicious,malicious
256,benign,malicious,malicious
257,benign,malicious,malicious
258,benign,malicious,malicious
259,benign,malicious,malicious
260,benign,malicious,malicious
261,benign,malicious,malicious
262,malicious,benign,benign
263,benign,malicious,malicious
264,benign,malicious,benign
265,benign,malicious,malicious
266,benign,malicious,malicious
267,benign,malicious,benign
268,benign,malicious,malicious
269,benign,malicious,malicious
270,benign,malicious,malicious
271,benign,malicious,benign
272,benign,malicious,malicious
273,benign,malicious,benign
274,benign,malicious,malicious
275,benign,malicious,malicious
276,malicious,benign,benign
277,benign,malicious,malicious
278,malicious,benign,benign
279,benign,malicious,malicious
280,benign,malicious,malicious
281,benign,malicious,malicious
282,benign,malicious,malicious
283,malicious,benign,benign
284,benign,malicious,malicious
285,benign,malicious,malicious
286,benign,malicious,malicious
287,benign,malicious,malicious
288,benign,malicious,malicious
289,benign,malicious,malicious
290,benign,malicious,benign
291,benign,malicious,malicious
292,benign,malicious,malicious
293,benign,malicious,malicious
294,benign,malicious,malicious
295,benign,malicious,malicious
296,benign,malicious,malicious
297,benign,malicious,malicious
298,benign,malicious,malicious
299,benign,malicious,malicious
300,benign,malicious,malicious
301,benign,malicious,malicious
302,benign,malicious,malicious
303,benign,malicious,malicious
304,benign,malicious,malicious
305,benign,malicious,malicious
306,benign,malicious,malicious
307,benign,malicious,malicious
308,benign,malicious,malicious
309,benign,malicious,malicious
310,benign,malicious,malicious
311,benign,malicious,malicious
312,benign,malicious,malicious
313,benign,malicious,malicious
314,benign,malicious,malicious
315,benign,malicious,benign
316,benign,malicious,malicious
317,benign,malicious,benign
318,benign,malicious,malicious
319,benign,malicious,malicious
320,benign,malicious,malicious
321,benign,malicious,malicious
322,benign,malicious,malicious
323,benign,malicious,malicious
324,benign,malicious,malicious
325,benign,malicious,malicious
326,benign,malicious,benign
327,benign,malicious,malicious
328,benign,malicious,malicious
329,benign,malicious,malicious
330,benign,malicious,malicious
331,benign,malicious,malicious
332,benign,malicious,malicious
333,malicious,benign,benign
334,benign,malicious,benign
335,benign,malicious,malicious
336,benign,malicious,malicious
337,benign,malicious,malicious
338,benign,malicious,malicious
339,benign,malicious,malicious
340,benign,malicious,malicious
341,benign,malicious,malicious
342,benign,malicious,malicious
343,benign,malicious,malicious
344,benign,malicious,malicious
345,benign,malicious,malicious
346,benign,malicious,malicious
347,benign,malicious,malicious
348,benign,malicious,malicious
349,benign,malicious,malicious
350,benign,malicious,malicious
351,benign,malicious,malicious
352,malicious,benign,benign
353,benign,malicious,malicious
354,benign,malicious,malicious
355,benign,malicious,malicious
356,benign,malicious,malicious
357,benign,malicious,malicious
358,benign,malicious,malicious
359,benign,malicious,malicious
360,benign,malicious,malicious
361,benign,malicious,malicious
362,benign,malicious,malicious
363,benign,malicious,malicious
364,benign,malicious,benign
365,malicious,benign,benign
366,benign,malicious,malicious
367,benign,malicious,malicious
368,benign,malicious,malicious
369,benign,malicious,malicious
370,benign,malicious,malicious
371,benign,malicious,malicious
372,benign,malicious,malicious
373,benign,malicious,malicious
374,benign,malicious,malicious
375,benign,malicious,malicious
376,benign,malicious,malicious
377,benign,malicious,malicious
378,malicious,benign,benign
379,benign,malicious,malicious
380,benign,malicious,malicious
381,benign,malicious,malicious
382,benign,malicious,malicious
383,benign,malicious,benign
384,benign,malicious,malicious
385,benign,malicious,malicious
386,benign,malicious,benign
387,benign,malicious,malicious
388,benign,malicious,malicious
389,benign,malicious,malicious
390,malicious,benign,benign
391,benign,malicious,malicious
392,benign,malicious,malicious
393,benign,malicious,malicious
394,malicious,benign,benign
395,benign,malicious,malicious
396,benign,malicious,malicious
397,benign,malicious,malicious
398,benign,malicious,benign
399,malicious,benign,benign
400,benign,malicious,malicious
401,benign,malicious,malicious
402,malicious,benign,benign
403,benign,malicious,malicious
404,malicious,benign,benign
405,benign,malicious,malicious
406,benign,malicious,malicious
407,malicious,benign,benign
408,benign,malicious,malicious
409,malicious,benign,benign
410,benign,malicious,malicious
411,malicious,benign,benign
412,benign,malicious,malicious
413,benign,malicious,malicious
414,benign,malicious,malicious
415,benign,malicious,malicious
416,benign,malicious,malicious
417,benign,malicious,malicious
418,benign,malicious,malicious
419,benign,malicious,malicious
420,benign,malicious,malicious
421,benign,malicious,malicious
422,benign,malicious,malicious
423,benign,malicious,benign
424,benign,malicious,malicious
425,benign,malicious,benign
426,benign,malicious,malicious
427,benign,malicious,malicious
428,benign,malicious,malicious
429,benign,malicious,malicious
430,benign,malicious,malicious
431,malicious,benign,benign
432,benign,malicious,malicious
433,benign,malicious,benign
434,benign,malicious,malicious
435,benign,malicious,malicious
436,benign,malicious,malicious
437,benign,malicious,malicious
438,benign,malicious,malicious
439,benign,malicious,malicious
440,malicious,benign,benign
441,benign,malicious,malicious
442,benign,malicious,benign
443,benign,malicious,benign
444,benign,malicious,malicious
445,benign,malicious,malicious
446,malicious,benign,benign
447,benign,malicious,benign
448,benign,malicious,malicious
449,benign,malicious,malicious
450,benign,malicious,malicious
451,benign,malicious,malicious
452,malicious,benign,benign
453,benign,malicious,malicious
454,benign,malicious,benign
455,benign,malicious,malicious
456,benign,malicious,malicious
457,benign,malicious,malicious
458,benign,malicious,malicious
459,benign,malicious,malicious
460,benign,malicious,benign
461,benign,malicious,malicious
462,benign,malicious,malicious
463,benign,malicious,malicious
464,benign,malicious,malicious
465,benign,malicious,malicious
466,benign,malicious,malicious
467,benign,malicious,malicious
468,benign,malicious,malicious
469,benign,malicious,malicious
470,benign,malicious,malicious
471,benign,malicious,malicious
472,benign,malicious,malicious
473,benign,malicious,malicious
474,benign,malicious,malicious
475,benign,malicious,malicious
476,benign,malicious,malicious
477,benign,malicious,malicious
478,benign,malicious,malicious
479,benign,malicious,malicious
480,benign,malicious,malicious
481,benign,malicious,malicious
482,benign,malicious,malicious
483,benign,malicious,malicious
484,malicious,benign,benign
485,malicious,benign,benign
486,benign,malicious,malicious
487,malicious,benign,benign
488,benign,malicious,benign
489,benign,malicious,malicious
490,benign,malicious,malicious
491,benign,malicious,malicious
492,benign,malicious,malicious
493,benign,malicious,malicious
494,malicious,benign,benign
495,benign,malicious,malicious
496,malicious,benign,benign
497,benign,malicious,malicious
498,benign,malicious,malicious
499,benign,malicious,malicious
500,benign,malicious,malicious
501,benign,malicious,malicious
502,benign,malicious,malicious
503,benign,malicious,malicious
504,benign,malicious,malicious
505,benign,malicious,malicious
506,benign,malicious,malicious
507,benign,malicious,malicious
508,benign,malicious,malicious
509,benign,malicious,malicious
510,benign,malicious,malicious
511,benign,malicious,benign
512,benign,malicious,malicious
513,benign,malicious,malicious
514,benign,malicious,malicious
515,benign,malicious,malicious
516,benign,malicious,malicious
517,malicious,benign,benign
518,malicious,benign,benign
519,benign,malicious,malicious
520,benign,malicious,malicious
521,benign,malicious,malicious
522,malicious,benign,benign
523,benign,malicious,malicious
524,benign,malicious,malicious
525,benign,malicious,malicious
526,malicious,benign,benign
527,benign,malicious,malicious
528,malicious,benign,benign
529,benign,malicious,malicious
530,benign,malicious,benign
531,benign,malicious,malicious
532,malicious,benign,benign
533,benign,malicious,malicious
534,benign,malicious,malicious
535,benign,malicious,malicious
536,benign,malicious,benign
537,benign,malicious,malicious
538,benign,malicious,malicious
539,benign,malicious,malicious
540,benign,malicious,malicious
541,benign,malicious,malicious
542,benign,malicious,malicious
543,malicious,benign,benign
544,benign,malicious,benign
545,benign,malicious,malicious
546,malicious,benign,benign
547,benign,malicious,malicious
548,benign,malicious,malicious
549,benign,malicious,malicious
550,benign,malicious,malicious
551,benign,malicious,malicious
552,benign,malicious,malicious
553,benign,malicious,malicious
554,benign,malicious,malicious
555,benign,malicious,benign
556,benign,malicious,malicious
557,benign,malicious,malicious
558,benign,malicious,malicious
559,malicious,benign,benign
560,benign,malicious,malicious
561,benign,malicious,malicious
562,benign,malicious,benign
563,benign,malicious,malicious
564,benign,malicious,malicious
565,benign,malicious,malicious
566,benign,malicious,malicious
567,benign,malicious,malicious
568,malicious,benign,benign
569,benign,malicious,malicious
570,benign,malicious,malicious
571,benign,malicious,malicious
572,benign,malicious,malicious
573,benign,malicious,benign
574,malicious,benign,benign
575,benign,malicious,malicious
576,benign,malicious,malicious
577,malicious,benign,benign
578,malicious,benign,benign
579,benign,malicious,malicious
580,benign,malicious,benign
581,benign,malicious,malicious
582,benign,malicious,malicious
583,benign,malicious,malicious
584,benign,malicious,malicious
585,benign,malicious,malicious
586,benign,malicious,malicious
587,benign,malicious,malicious
588,benign,malicious,malicious
589,malicious,benign,benign
590,benign,malicious,malicious
591,benign,malicious,malicious
592,malicious,benign,benign
593,benign,malicious,benign
594,benign,malicious,malicious
595,benign,malicious,malicious
596,benign,malicious,malicious
597,benign,malicious,malicious
598,benign,malicious,malicious
599,benign,malicious,benign
600,benign,malicious,malicious
601,benign,malicious,malicious
602,benign,malicious,malicious
603,benign,malicious,benign
604,benign,malicious,malicious
605,benign,malicious,malicious
606,benign,malicious,malicious
607,malicious,benign,benign
608,malicious,benign,benign
609,benign,malicious,malicious
610,benign,malicious,malicious
611,benign,malicious,malicious
612,benign,malicious,malicious
613,benign,malicious,malicious
614,benign,malicious,malicious
615,malicious,benign,benign
616,benign,malicious,malicious
617,benign,malicious,malicious
618,benign,malicious,malicious
619,benign,malicious,malicious
620,benign,malicious,malicious
621,benign,malicious,malicious
622,benign,malicious,malicious
623,benign,malicious,malicious
624,benign,malicious,malicious
625,benign,malicious,malicious
626,benign,malicious,malicious
627,benign,malicious,benign
628,malicious,benign,malicious
629,benign,malicious,malicious
630,benign,malicious,malicious
631,malicious,benign,benign
632,benign,malicious,malicious
633,benign,malicious,malicious
634,benign,malicious,malicious
635,benign,malicious,malicious
636,benign,malicious,malicious
637,benign,malicious,benign
638,benign,malicious,malicious
639,benign,malicious,malicious
640,benign,malicious,malicious
641,benign,malicious,malicious
642,benign,malicious,malicious
643,benign,malicious,malicious
644,benign,malicious,malicious
645,benign,malicious,malicious
646,benign,malicious,malicious
647,benign,malicious,malicious
648,benign,malicious,malicious
649,benign,malicious,malicious
650,benign,malicious,malicious
651,benign,malicious,malicious
652,benign,malicious,malicious
653,benign,malicious,malicious
654,benign,malicious,malicious
655,benign,malicious,malicious
656,benign,malicious,malicious
657,benign,malicious,malicious
658,benign,malicious,malicious
659,benign,malicious,malicious
660,malicious,benign,benign
661,benign,malicious,malicious
662,benign,malicious,malicious
663,benign,malicious,malicious
664,benign,malicious,malicious
665,benign,malicious,malicious
666,benign,malicious,malicious
667,benign,malicious,malicious
668,benign,malicious,malicious
669,benign,malicious,malicious
670,benign,malicious,malicious
671,benign,malicious,malicious
672,benign,malicious,malicious
673,benign,malicious,malicious
674,benign,malicious,malicious
675,benign,malicious,malicious
676,benign,malicious,malicious
677,benign,malicious,malicious
678,benign,malicious,malicious
679,benign,malicious,malicious
680,benign,malicious,malicious
681,benign,malicious,malicious
682,benign,malicious,benign
683,benign,malicious,malicious
684,benign,malicious,malicious
685,benign,malicious,malicious
686,benign,malicious,malicious
687,benign,malicious,malicious
688,benign,malicious,malicious
689,benign,malicious,malicious
690,benign,malicious,malicious
691,benign,malicious,malicious
692,benign,malicious,malicious
693,malicious,benign,benign
694,benign,malicious,benign
695,malicious,benign,benign
696,benign,malicious,malicious
697,benign,malicious,benign
698,benign,malicious,benign
699,benign,malicious,malicious
700,benign,malicious,malicious
701,benign,malicious,malicious
702,benign,malicious,malicious
703,benign,malicious,malicious
704,benign,malicious,malicious
705,benign,malicious,malicious
706,benign,malicious,malicious
707,benign,malicious,malicious
708,malicious,benign,benign
709,benign,malicious,malicious
710,benign,malicious,malicious
711,benign,malicious,benign
712,benign,malicious,malicious
713,benign,malicious,malicious
714,benign,malicious,malicious
715,benign,malicious,malicious
716,benign,malicious,malicious
717,benign,malicious,malicious
718,benign,malicious,malicious
719,benign,malicious,malicious
720,benign,malicious,malicious
721,benign,malicious,malicious
722,benign,malicious,malicious
723,benign,malicious,malicious
724,benign,malicious,malicious
725,benign,malicious,malicious
726,malicious,benign,benign
727,benign,malicious,malicious
728,benign,malicious,malicious
729,benign,malicious,malicious
730,malicious,benign,benign
731,benign,malicious,malicious
732,benign,malicious,malicious
733,benign,malicious,malicious
734,benign,malicious,malicious
735,benign,malicious,malicious
736,malicious,benign,benign
737,benign,malicious,malicious
738,benign,malicious,malicious
739,benign,malicious,malicious
740,benign,malicious,malicious
741,benign,malicious,malicious
742,benign,malicious,malicious
743,benign,malicious,malicious
744,benign,malicious,malicious
745,benign,malicious,malicious
746,benign,malicious,malicious
747,benign,malicious,malicious
748,benign,malicious,malicious
749,benign,malicious,malicious
750,benign,malicious,malicious
751,benign,malicious,malicious
752,benign,malicious,malicious
753,benign,malicious,malicious
754,malicious,benign,benign
755,benign,malicious,malicious
756,benign,malicious,malicious
757,benign,malicious,malicious
758,benign,malicious,malicious
759,benign,malicious,malicious
760,benign,malicious,malicious
761,benign,malicious,malicious
762,benign,malicious,malicious
763,benign,malicious,benign
764,benign,malicious,malicious
765,benign,malicious,malicious
766,benign,malicious,malicious
767,benign,malicious,malicious
768,benign,malicious,malicious
769,benign,malicious,malicious
770,benign,malicious,malicious
771,benign,malicious,malicious
772,benign,malicious,malicious
773,benign,malicious,malicious
774,benign,malicious,malicious
775,benign,malicious,malicious
776,benign,malicious,malicious
777,benign,malicious,malicious
778,benign,malicious,malicious
779,benign,malicious,malicious
780,benign,malicious,malicious
781,benign,malicious,malicious
782,benign,malicious,malicious
783,benign,malicious,malicious
784,benign,malicious,malicious
785,malicious,benign,benign
786,benign,malicious,malicious
787,malicious,benign,benign
788,benign,malicious,malicious
789,benign,malicious,malicious
790,benign,malicious,malicious
791,benign,malicious,malicious
792,benign,malicious,malicious
793,benign,malicious,benign
794,benign,malicious,malicious
795,benign,malicious,malicious
796,benign,malicious,malicious
797,benign,malicious,malicious
798,malicious,benign,benign
799,malicious,benign,benign
800,benign,malicious,malicious
801,malicious,benign,benign
802,benign,malicious,malicious
803,benign,malicious,malicious
804,benign,malicious,malicious
805,benign,malicious,malicious
806,benign,malicious,benign
807,benign,malicious,malicious
808,malicious,benign,benign
809,benign,malicious,benign
810,benign,malicious,malicious
811,benign,malicious,malicious
812,benign,malicious,malicious
813,benign,malicious,malicious
814,benign,malicious,malicious
815,benign,malicious,malicious
816,benign,malicious,malicious
817,malicious,benign,benign
818,malicious,benign,benign
819,benign,malicious,malicious
820,benign,malicious,malicious
821,malicious,benign,benign
822,benign,malicious,malicious
823,benign,malicious,malicious
824,benign,malicious,malicious
825,benign,malicious,malicious
826,benign,malicious,malicious
827,benign,malicious,malicious
828,benign,malicious,malicious
829,benign,malicious,malicious
830,benign,malicious,malicious
831,benign,malicious,malicious
832,malicious,benign,benign
833,benign,malicious,malicious
834,benign,malicious,malicious
835,benign,malicious,benign
836,benign,malicious,malicious
837,benign,malicious,malicious
838,benign,malicious,malicious
839,benign,malicious,malicious
840,malicious,benign,benign
841,benign,malicious,malicious
842,benign,malicious,malicious
843,benign,malicious,malicious
844,benign,malicious,malicious
845,benign,malicious,malicious
846,benign,malicious,malicious
847,benign,malicious,benign
848,benign,malicious,malicious
849,benign,malicious,malicious
850,benign,malicious,malicious
851,benign,malicious,malicious
852,malicious,benign,benign
853,benign,malicious,malicious
854,benign,malicious,malicious
855,benign,malicious,malicious
856,malicious,benign,benign
857,benign,malicious,malicious
858,benign,malicious,malicious
859,benign,malicious,malicious
860,benign,malicious,benign
861,benign,malicious,malicious
862,malicious,benign,benign
863,benign,malicious,malicious
864,benign,malicious,malicious
865,malicious,benign,benign
866,benign,malicious,malicious
867,benign,malicious,malicious
868,benign,malicious,benign
869,malicious,benign,benign
870,benign,malicious,malicious
871,benign,malicious,malicious
872,benign,malicious,malicious
873,benign,malicious,malicious
874,benign,malicious,malicious
875,malicious,benign,benign
876,benign,malicious,malicious
877,benign,malicious,malicious
878,benign,malicious,malicious
879,benign,malicious,malicious
880,benign,malicious,malicious
881,benign,malicious,malicious
882,benign,malicious,malicious
883,benign,malicious,benign
884,malicious,benign,benign
885,benign,malicious,malicious
886,benign,malicious,malicious
887,malicious,benign,benign
888,benign,malicious,malicious
889,benign,malicious,malicious
890,benign,malicious,malicious
891,benign,malicious,benign
892,benign,malicious,malicious
893,malicious,benign,benign
894,benign,malicious,malicious
895,benign,malicious,malicious
896,benign,malicious,malicious
897,benign,malicious,malicious
898,benign,malicious,malicious
899,benign,malicious,malicious
900,benign,malicious,malicious
901,benign,malicious,malicious
902,benign,malicious,malicious
903,benign,malicious,malicious
904,malicious,benign,benign
905,benign,malicious,malicious
906,benign,malicious,malicious
907,benign,malicious,malicious
908,benign,malicious,malicious
909,benign,malicious,malicious
910,malicious,benign,benign
911,benign,malicious,malicious
912,benign,malicious,malicious
913,benign,malicious,malicious
914,benign,malicious,malicious
915,benign,malicious,malicious
916,benign,malicious,malicious
917,benign,malicious,malicious
918,benign,malicious,malicious
919,benign,malicious,malicious
920,benign,malicious,malicious
921,benign,malicious,malicious
922,benign,malicious,malicious
923,malicious,benign,benign
924,benign,malicious,malicious
925,benign,malicious,malicious
926,benign,malicious,malicious
927,benign,malicious,malicious
928,benign,malicious,malicious
929,benign,malicious,malicious
930,benign,malicious,malicious
931,malicious,benign,benign
932,benign,malicious,malicious
933,benign,malicious,benign
934,benign,malicious,malicious
935,benign,malicious,malicious
936,benign,malicious,malicious
937,malicious,benign,benign
938,benign,malicious,malicious
939,benign,malicious,malicious
940,benign,malicious,malicious
941,benign,malicious,malicious
942,benign,malicious,malicious
943,malicious,benign,benign
944,benign,malicious,malicious
945,benign,malicious,malicious
946,benign,malicious,benign
947,benign,malicious,malicious
948,benign,malicious,malicious
949,benign,malicious,malicious
950,benign,malicious,malicious
951,benign,malicious,malicious
952,benign,malicious,malicious
953,benign,malicious,malicious
954,benign,malicious,malicious
955,benign,malicious,malicious
956,benign,malicious,malicious
957,benign,malicious,benign
958,benign,malicious,malicious
959,benign,malicious,malicious
960,benign,malicious,malicious
961,benign,malicious,malicious
962,benign,malicious,malicious
963,malicious,benign,benign
964,benign,malicious,malicious
965,benign,malicious,malicious
966,malicious,benign,benign
967,benign,malicious,malicious
968,benign,malicious,malicious
969,benign,malicious,malicious
970,benign,malicious,malicious
971,benign,malicious,malicious
972,benign,malicious,malicious
973,benign,malicious,malicious
974,benign,malicious,malicious
975,benign,malicious,malicious
976,benign,malicious,malicious
977,benign,malicious,malicious
978,benign,malicious,malicious
979,benign,malicious,malicious
980,benign,malicious,malicious
981,benign,malicious,malicious
982,benign,malicious,benign
983,benign,malicious,malicious
984,benign,malicious,malicious
985,benign,malicious,malicious
986,malicious,benign,benign
987,benign,malicious,malicious
988,benign,malicious,malicious
989,benign,malicious,benign
990,benign,malicious,malicious
991,benign,malicious,malicious
992,benign,malicious,malicious
993,benign,malicious,malicious
994,malicious,benign,benign
995,benign,malicious,malicious
996,benign,malicious,malicious
997,benign,malicious,malicious
998,malicious,benign,benign
999,benign,malicious,malicious
1000,benign,malicious,malicious
1001,benign,malicious,malicious
1002,benign,malicious,malicious
1003,malicious,benign,benign
1004,benign,malicious,malicious
1005,benign,malicious,malicious
1006,benign,malicious,malicious
1007,benign,malicious,benign
1008,benign,malicious,malicious
1009,benign,malicious,malicious
1010,benign,malicious,malicious
1011,malicious,benign,benign
1012,benign,malicious,malicious
1013,malicious,benign,benign
1014,malicious,benign,benign
1015,benign,malicious,malicious
1016,benign,malicious,malicious
1017,benign,malicious,malicious
1018,benign,malicious,malicious
1019,malicious,benign,benign
1020,benign,malicious,malicious
1021,benign,malicious,malicious
1022,benign,malicious,malicious
1023,benign,malicious,malicious
1024,benign,malicious,malicious
1025,benign,malicious,malicious
1026,benign,malicious,malicious
1027,benign,malicious,malicious
1028,malicious,benign,benign
1029,malicious,benign,benign
1030,benign,malicious,malicious
1031,benign,malicious,malicious
1032,benign,malicious,malicious
1033,benign,malicious,malicious
1034,benign,malicious,benign
1035,benign,malicious,malicious
1036,benign,malicious,malicious
1037,benign,malicious,benign
1038,benign,malicious,malicious
1039,benign,malicious,malicious
1040,benign,malicious,malicious
1041,malicious,benign,benign
1042,benign,malicious,malicious
1043,malicious,benign,benign
1044,benign,malicious,malicious
1045,benign,malicious,malicious
1046,benign,malicious,malicious
1047,benign,malicious,malicious
1048,benign,malicious,malicious
1049,benign,malicious,malicious
1050,malicious,benign,benign
1051,benign,malicious,malicious
1052,benign,malicious,malicious
1053,benign,malicious,malicious
1054,benign,malicious,malicious
1055,benign,malicious,benign
1056,benign,malicious,malicious
1057,benign,malicious,malicious
1058,benign,malicious,malicious
1059,benign,malicious,malicious
1060,malicious,benign,benign
1061,benign,malicious,malicious
1062,benign,malicious,malicious
1063,benign,malicious,malicious
1064,benign,malicious,malicious
1065,malicious,benign,benign
1066,benign,malicious,malicious
1067,benign,malicious,benign
1068,benign,malicious,malicious
1069,benign,malicious,malicious
1070,malicious,benign,benign
1071,benign,malicious,malicious
1072,benign,malicious,malicious
1073,benign,malicious,malicious
1074,benign,malicious,malicious
1075,benign,malicious,malicious
1076,benign,malicious,malicious
1077,benign,malicious,malicious
1078,benign,malicious,malicious
1079,benign,malicious,malicious
1080,benign,malicious,malicious
1081,benign,malicious,malicious
1082,benign,malicious,malicious
1083,benign,malicious,malicious
1084,benign,malicious,malicious
