,actual,pred
416,tinba,tinba
417,cryptolocker,cryptolocker
418,zeus,zeus
419,rovnix,rovnix
420,pushdo,pushdo
421,rovnix,rovnix
422,cryptolocker,cryptolocker
423,pushdo,pushdo
424,pushdo,pushdo
425,banjori,banjori
426,ramnit,ramnit
427,corebot,corebot
428,corebot,corebot
429,tinba,tinba
430,rovnix,rovnix
431,tinba,tinba
432,cryptolocker,cryptolocker
433,tinba,tinba
434,tinba,ramnit
435,cryptolocker,cryptolocker
436,pushdo,pushdo
437,conficker,conficker
438,ramnit,ramnit
439,zeus,zeus
440,banjori,banjori
441,pushdo,pushdo
442,matsnu,matsnu
443,conficker,conficker
444,corebot,corebot
445,locky,ramnit
446,rovnix,rovnix
447,locky,conficker
448,conficker,locky
449,rovnix,rovnix
450,tinba,tinba
451,cryptolocker,cryptolocker
452,pushdo,pushdo
453,conficker,conficker
454,tinba,tinba
455,tinba,tinba
456,corebot,corebot
457,ramnit,ramnit
458,pushdo,pushdo
459,cryptolocker,cryptolocker
460,conficker,conficker
461,pushdo,pushdo
462,rovnix,rovnix
463,matsnu,matsnu
464,matsnu,matsnu
465,pushdo,pushdo
466,corebot,corebot
467,pushdo,pushdo
468,banjori,banjori
469,conficker,ramnit
470,cryptolocker,cryptolocker
471,matsnu,matsnu
472,ramnit,ramnit
473,matsnu,matsnu
474,corebot,corebot
475,tinba,tinba
476,cryptolocker,cryptolocker
477,tinba,tinba
478,conficker,conficker
479,conficker,locky
480,cryptolocker,cryptolocker
481,banjori,banjori
482,corebot,corebot
483,tinba,tinba
484,conficker,conficker
485,rovnix,rovnix
486,banjori,banjori
487,rovnix,rovnix
488,matsnu,matsnu
489,corebot,corebot
490,pushdo,pushdo
491,tinba,tinba
492,ramnit,ramnit
493,matsnu,matsnu
494,pushdo,pushdo
495,rovnix,rovnix
496,tinba,tinba
497,rovnix,rovnix
498,ramnit,ramnit
499,tinba,tinba
500,conficker,conficker
501,rovnix,rovnix
502,banjori,banjori
503,banjori,banjori
504,rovnix,rovnix
505,corebot,corebot
506,ramnit,ramnit
507,zeus,zeus
508,zeus,zeus
509,locky,tinba
510,corebot,corebot
511,conficker,conficker
512,banjori,banjori
513,locky,conficker
514,pushdo,pushdo
515,cryptolocker,cryptolocker
516,pushdo,pushdo
517,rovnix,rovnix
518,banjori,banjori
519,tinba,tinba
520,locky,locky
521,tinba,tinba
522,ramnit,locky
523,conficker,conficker
524,corebot,corebot
525,rovnix,rovnix
526,zeus,zeus
527,locky,locky
528,locky,locky
529,rovnix,rovnix
530,ramnit,ramnit
531,tinba,tinba
532,corebot,corebot
533,zeus,zeus
534,cryptolocker,cryptolocker
535,tinba,tinba
536,zeus,zeus
537,pushdo,pushdo
538,pushdo,pushdo
539,tinba,tinba
540,corebot,corebot
541,cryptolocker,cryptolocker
542,banjori,banjori
543,rovnix,rovnix
544,zeus,zeus
545,locky,conficker
546,ramnit,ramnit
547,tinba,tinba
548,tinba,tinba
549,matsnu,matsnu
550,conficker,conficker
551,matsnu,matsnu
552,rovnix,rovnix
553,cryptolocker,cryptolocker
554,tinba,tinba
555,pushdo,pushdo
556,conficker,conficker
557,banjori,banjori
558,banjori,banjori
559,ramnit,locky
560,pushdo,pushdo
561,zeus,zeus
562,locky,locky
563,matsnu,matsnu
564,banjori,banjori
565,banjori,banjori
566,matsnu,matsnu
567,cryptolocker,cryptolocker
568,cryptolocker,cryptolocker
569,corebot,corebot
570,pushdo,pushdo
571,rovnix,rovnix
572,corebot,corebot
573,locky,conficker
574,conficker,conficker
575,conficker,conficker
576,cryptolocker,cryptolocker
577,corebot,corebot
578,matsnu,matsnu
579,ramnit,ramnit
580,rovnix,rovnix
581,zeus,zeus
582,pushdo,pushdo
583,cryptolocker,cryptolocker
584,corebot,corebot
585,banjori,banjori
586,matsnu,matsnu
587,pushdo,pushdo
588,rovnix,rovnix
589,ramnit,ramnit
590,cryptolocker,cryptolocker
591,ramnit,ramnit
592,zeus,zeus
593,cryptolocker,cryptolocker
594,rovnix,rovnix
595,tinba,tinba
596,ramnit,locky
597,banjori,banjori
598,locky,conficker
599,pushdo,pushdo
600,banjori,banjori
601,rovnix,rovnix
602,pushdo,pushdo
603,corebot,corebot
604,corebot,corebot
605,cryptolocker,cryptolocker
606,pushdo,pushdo
607,banjori,banjori
608,ramnit,ramnit
609,cryptolocker,cryptolocker
610,locky,conficker
611,tinba,tinba
612,corebot,corebot
613,tinba,tinba
614,rovnix,rovnix
615,matsnu,matsnu
616,matsnu,matsnu
617,rovnix,rovnix
618,banjori,banjori
619,banjori,banjori
620,conficker,locky
621,pushdo,pushdo
622,matsnu,matsnu
623,locky,locky
624,corebot,corebot
625,cryptolocker,cryptolocker
626,zeus,zeus
627,cryptolocker,cryptolocker
628,corebot,corebot
629,corebot,corebot
630,banjori,banjori
631,cryptolocker,cryptolocker
632,rovnix,rovnix
633,corebot,corebot
634,cryptolocker,cryptolocker
635,cryptolocker,cryptolocker
636,matsnu,matsnu
637,pushdo,pushdo
638,zeus,zeus
639,pushdo,pushdo
640,cryptolocker,cryptolocker
641,locky,locky
642,banjori,banjori
643,pushdo,pushdo
644,ramnit,ramnit
645,zeus,zeus
646,zeus,zeus
647,pushdo,pushdo
648,zeus,zeus
649,tinba,tinba
650,tinba,locky
651,matsnu,matsnu
652,corebot,corebot
653,rovnix,rovnix
654,zeus,zeus
655,ramnit,ramnit
656,locky,ramnit
657,rovnix,rovnix
658,ramnit,locky
659,banjori,banjori
660,tinba,tinba
661,matsnu,matsnu
662,corebot,corebot
663,zeus,zeus
664,cryptolocker,cryptolocker
665,cryptolocker,cryptolocker
666,ramnit,ramnit
667,ramnit,ramnit
668,zeus,zeus
669,cryptolocker,cryptolocker
670,locky,locky
671,rovnix,rovnix
672,ramnit,locky
673,pushdo,pushdo
674,locky,locky
675,cryptolocker,cryptolocker
676,cryptolocker,cryptolocker
677,rovnix,rovnix
678,ramnit,ramnit
679,pushdo,pushdo
680,ramnit,ramnit
681,banjori,banjori
682,pushdo,pushdo
683,ramnit,locky
684,corebot,corebot
685,locky,conficker
686,pushdo,pushdo
687,zeus,zeus
688,rovnix,rovnix
689,cryptolocker,cryptolocker
690,matsnu,matsnu
691,pushdo,pushdo
692,tinba,tinba
693,matsnu,matsnu
694,zeus,zeus
695,zeus,zeus
696,zeus,zeus
697,banjori,banjori
698,conficker,ramnit
699,matsnu,matsnu
700,banjori,banjori
701,matsnu,matsnu
702,pushdo,pushdo
703,pushdo,pushdo
704,corebot,corebot
705,rovnix,rovnix
706,banjori,banjori
707,tinba,tinba
708,rovnix,rovnix
709,tinba,tinba
710,tinba,tinba
711,matsnu,matsnu
712,corebot,corebot
713,corebot,corebot
714,ramnit,tinba
715,conficker,conficker
716,cryptolocker,cryptolocker
717,cryptolocker,cryptolocker
718,ramnit,ramnit
719,ramnit,ramnit
720,locky,locky
721,matsnu,matsnu
722,banjori,banjori
723,ramnit,ramnit
724,cryptolocker,cryptolocker
725,ramnit,ramnit
726,matsnu,matsnu
727,cryptolocker,cryptolocker
728,pushdo,pushdo
729,pushdo,pushdo
730,rovnix,rovnix
731,matsnu,matsnu
732,ramnit,locky
733,rovnix,rovnix
734,rovnix,rovnix
735,corebot,corebot
736,cryptolocker,cryptolocker
737,banjori,banjori
738,zeus,zeus
739,cryptolocker,cryptolocker
740,ramnit,ramnit
741,conficker,conficker
742,banjori,banjori
743,zeus,zeus
744,locky,ramnit
745,zeus,zeus
746,rovnix,rovnix
747,ramnit,ramnit
748,corebot,corebot
749,banjori,banjori
750,zeus,zeus
751,tinba,tinba
752,pushdo,pushdo
753,rovnix,rovnix
754,tinba,tinba
755,pushdo,pushdo
756,cryptolocker,cryptolocker
757,zeus,zeus
758,corebot,corebot
759,rovnix,rovnix
760,zeus,zeus
761,banjori,banjori
762,ramnit,ramnit
763,banjori,banjori
764,zeus,zeus
765,banjori,banjori
766,conficker,conficker
767,banjori,banjori
768,pushdo,pushdo
769,cryptolocker,cryptolocker
770,rovnix,rovnix
771,rovnix,rovnix
772,corebot,corebot
773,conficker,conficker
774,rovnix,rovnix
775,locky,locky
776,cryptolocker,cryptolocker
777,matsnu,matsnu
778,zeus,zeus
779,conficker,ramnit
780,rovnix,rovnix
781,conficker,conficker
782,corebot,corebot
783,zeus,zeus
784,cryptolocker,cryptolocker
785,banjori,banjori
786,zeus,zeus
787,ramnit,conficker
788,rovnix,rovnix
789,cryptolocker,cryptolocker
790,banjori,banjori
791,pushdo,pushdo
792,cryptolocker,cryptolocker
793,zeus,zeus
794,matsnu,matsnu
795,zeus,zeus
796,tinba,tinba
797,rovnix,rovnix
798,tinba,ramnit
799,ramnit,ramnit
800,corebot,corebot
801,ramnit,ramnit
802,ramnit,ramnit
803,tinba,tinba
804,zeus,zeus
805,locky,ramnit
806,conficker,conficker
807,tinba,tinba
808,ramnit,ramnit
809,conficker,conficker
810,zeus,zeus
811,cryptolocker,cryptolocker
812,tinba,tinba
813,cryptolocker,cryptolocker
814,zeus,zeus
815,cryptolocker,cryptolocker
816,matsnu,matsnu
817,ramnit,locky
818,rovnix,rovnix
819,rovnix,rovnix
820,banjori,banjori
821,corebot,corebot
822,rovnix,rovnix
823,cryptolocker,cryptolocker
824,pushdo,pushdo
825,conficker,conficker
826,corebot,corebot
827,conficker,conficker
828,matsnu,matsnu
829,corebot,corebot
830,cryptolocker,cryptolocker
831,banjori,banjori
832,cryptolocker,cryptolocker
833,matsnu,matsnu
834,cryptolocker,cryptolocker
835,conficker,conficker
836,locky,conficker
837,locky,conficker
838,tinba,tinba
839,corebot,corebot
840,matsnu,matsnu
841,locky,ramnit
842,locky,locky
843,ramnit,ramnit
844,banjori,banjori
845,zeus,zeus
846,banjori,banjori
847,rovnix,rovnix
848,banjori,banjori
849,matsnu,matsnu
850,rovnix,rovnix
851,tinba,tinba
852,corebot,corebot
853,corebot,corebot
854,conficker,locky
855,locky,locky
856,corebot,corebot
857,rovnix,rovnix
858,ramnit,ramnit
859,ramnit,ramnit
860,ramnit,ramnit
861,matsnu,matsnu
862,rovnix,rovnix
863,banjori,banjori
864,banjori,banjori
865,rovnix,rovnix
866,matsnu,matsnu
867,pushdo,pushdo
868,rovnix,rovnix
869,cryptolocker,cryptolocker
870,cryptolocker,cryptolocker
871,pushdo,pushdo
872,conficker,locky
873,locky,locky
874,corebot,corebot
875,corebot,corebot
876,conficker,conficker
877,corebot,corebot
878,pushdo,pushdo
879,locky,locky
880,pushdo,pushdo
881,cryptolocker,cryptolocker
882,locky,ramnit
883,zeus,zeus
884,zeus,zeus
885,conficker,conficker
886,tinba,tinba
887,corebot,corebot
888,matsnu,matsnu
889,conficker,conficker
890,pushdo,pushdo
891,conficker,locky
892,matsnu,matsnu
893,zeus,zeus
894,banjori,banjori
895,matsnu,matsnu
896,pushdo,pushdo
897,cryptolocker,cryptolocker
898,corebot,corebot
899,ramnit,locky
900,rovnix,rovnix
901,tinba,locky
902,rovnix,rovnix
903,tinba,tinba
904,ramnit,ramnit
905,cryptolocker,cryptolocker
906,matsnu,matsnu
907,zeus,zeus
908,tinba,tinba
909,ramnit,locky
910,ramnit,ramnit
911,corebot,corebot
912,corebot,corebot
913,conficker,conficker
914,ramnit,locky
915,banjori,banjori
916,zeus,zeus
917,rovnix,rovnix
918,locky,locky
919,locky,locky
920,corebot,corebot
921,rovnix,rovnix
922,locky,conficker
923,tinba,tinba
924,locky,ramnit
925,corebot,corebot
926,tinba,tinba
927,cryptolocker,cryptolocker
928,pushdo,pushdo
929,zeus,zeus
930,conficker,ramnit
931,cryptolocker,cryptolocker
932,banjori,banjori
933,zeus,zeus
934,conficker,conficker
935,conficker,conficker
936,conficker,conficker
937,conficker,conficker
938,zeus,zeus
939,corebot,corebot
940,rovnix,rovnix
941,banjori,banjori
942,rovnix,rovnix
943,pushdo,pushdo
944,locky,conficker
945,pushdo,pushdo
946,banjori,banjori
947,tinba,tinba
948,pushdo,pushdo
949,pushdo,pushdo
950,rovnix,rovnix
951,banjori,banjori
952,zeus,zeus
953,cryptolocker,cryptolocker
954,ramnit,ramnit
955,ramnit,ramnit
956,zeus,zeus
957,conficker,conficker
958,pushdo,pushdo
959,cryptolocker,cryptolocker
960,matsnu,matsnu
961,conficker,conficker
962,ramnit,conficker
963,conficker,conficker
964,banjori,banjori
965,conficker,locky
966,banjori,banjori
967,conficker,conficker
968,zeus,zeus
969,zeus,zeus
970,rovnix,rovnix
971,cryptolocker,cryptolocker
972,banjori,banjori
973,rovnix,rovnix
974,zeus,zeus
975,zeus,zeus
976,cryptolocker,cryptolocker
977,rovnix,rovnix
978,banjori,banjori
979,zeus,zeus
980,banjori,banjori
981,zeus,zeus
982,banjori,banjori
983,corebot,corebot
984,pushdo,pushdo
985,pushdo,pushdo
986,matsnu,matsnu
987,ramnit,ramnit
988,zeus,zeus
989,cryptolocker,cryptolocker
990,locky,locky
991,cryptolocker,cryptolocker
992,rovnix,rovnix
993,rovnix,rovnix
994,rovnix,rovnix
995,cryptolocker,cryptolocker
996,rovnix,rovnix
997,banjori,banjori
998,conficker,conficker
999,cryptolocker,cryptolocker
1000,tinba,tinba
1001,corebot,corebot
1002,tinba,tinba
1003,corebot,corebot
1004,zeus,zeus
1005,ramnit,ramnit
1006,locky,conficker
1007,conficker,conficker
1008,locky,conficker
1009,corebot,corebot
1010,matsnu,matsnu
1011,corebot,corebot
1012,tinba,tinba
1013,cryptolocker,cryptolocker
1014,corebot,corebot
1015,cryptolocker,cryptolocker
1016,tinba,tinba
1017,tinba,tinba
1018,conficker,conficker
1019,cryptolocker,cryptolocker
1020,pushdo,pushdo
1021,zeus,zeus
1022,rovnix,rovnix
1023,banjori,banjori
1024,tinba,tinba
1025,ramnit,locky
1026,locky,locky
1027,cryptolocker,cryptolocker
1028,zeus,zeus
1029,matsnu,matsnu
1030,matsnu,matsnu
1031,pushdo,pushdo
1032,pushdo,pushdo
1033,cryptolocker,cryptolocker
1034,locky,ramnit
1035,ramnit,ramnit
1036,zeus,zeus
1037,rovnix,rovnix
1038,tinba,ramnit
1039,tinba,tinba
1040,conficker,conficker
1041,corebot,corebot
1042,locky,ramnit
1043,rovnix,rovnix
1044,corebot,corebot
1045,corebot,corebot
1046,ramnit,ramnit
1047,rovnix,rovnix
1048,ramnit,locky
1049,zeus,zeus
1050,cryptolocker,cryptolocker
1051,cryptolocker,cryptolocker
1052,banjori,banjori
1053,tinba,locky
1054,conficker,conficker
1055,corebot,corebot
1056,corebot,corebot
1057,locky,ramnit
1058,locky,locky
1059,rovnix,rovnix
1060,ramnit,ramnit
1061,tinba,tinba
1062,zeus,zeus
1063,ramnit,ramnit
1064,tinba,tinba
1065,tinba,conficker
1066,banjori,banjori
1067,pushdo,pushdo
1068,zeus,zeus
1069,tinba,locky
1070,conficker,conficker
1071,banjori,banjori
1072,rovnix,rovnix
1073,zeus,zeus
1074,cryptolocker,cryptolocker
1075,ramnit,ramnit
1076,locky,locky
1077,rovnix,rovnix
1078,matsnu,matsnu
1079,corebot,corebot
1080,corebot,corebot
1081,corebot,corebot
1082,banjori,banjori
1083,locky,locky
1084,rovnix,rovnix
1085,tinba,tinba
1086,banjori,banjori
1087,locky,ramnit
1088,rovnix,rovnix
1089,rovnix,rovnix
1090,matsnu,matsnu
1091,locky,ramnit
1092,corebot,corebot
1093,rovnix,rovnix
1094,zeus,zeus
1095,conficker,conficker
1096,tinba,locky
1097,pushdo,pushdo
1098,banjori,banjori
1099,matsnu,matsnu
1100,banjori,banjori
1101,locky,locky
1102,ramnit,locky
1103,matsnu,matsnu
1104,locky,ramnit
1105,tinba,tinba
1106,rovnix,rovnix
1107,corebot,corebot
1108,tinba,tinba
1109,locky,tinba
1110,conficker,conficker
1111,zeus,zeus
1112,ramnit,ramnit
1113,conficker,conficker
1114,rovnix,rovnix
1115,conficker,conficker
1116,ramnit,ramnit
1117,ramnit,conficker
1118,zeus,zeus
1119,corebot,corebot
1120,locky,conficker
1121,rovnix,rovnix
1122,tinba,tinba
1123,tinba,tinba
1124,banjori,banjori
1125,tinba,locky
1126,banjori,banjori
1127,matsnu,matsnu
1128,conficker,conficker
1129,rovnix,rovnix
1130,conficker,conficker
1131,conficker,locky
1132,locky,ramnit
1133,zeus,zeus
1134,banjori,banjori
1135,rovnix,rovnix
1136,conficker,conficker
1137,conficker,conficker
1138,tinba,tinba
1139,matsnu,matsnu
1140,rovnix,rovnix
1141,pushdo,pushdo
1142,ramnit,ramnit
1143,rovnix,rovnix
1144,banjori,banjori
1145,tinba,ramnit
1146,tinba,locky
1147,banjori,banjori
1148,locky,ramnit
1149,tinba,tinba
1150,corebot,corebot
1151,corebot,corebot
1152,corebot,corebot
1153,ramnit,ramnit
1154,corebot,corebot
1155,cryptolocker,cryptolocker
1156,tinba,tinba
1157,tinba,tinba
1158,tinba,tinba
1159,matsnu,matsnu
1160,tinba,tinba
1161,banjori,banjori
1162,zeus,zeus
1163,rovnix,rovnix
1164,locky,ramnit
1165,zeus,zeus
1166,corebot,corebot
1167,corebot,corebot
1168,zeus,zeus
1169,conficker,ramnit
1170,pushdo,pushdo
1171,cryptolocker,cryptolocker
1172,ramnit,ramnit
1173,zeus,zeus
1174,zeus,zeus
1175,pushdo,pushdo
1176,matsnu,matsnu
1177,rovnix,rovnix
1178,zeus,zeus
1179,rovnix,rovnix
1180,rovnix,rovnix
1181,matsnu,matsnu
1182,zeus,zeus
1183,matsnu,matsnu
1184,corebot,corebot
1185,cryptolocker,cryptolocker
1186,rovnix,rovnix
1187,matsnu,matsnu
1188,corebot,corebot
1189,banjori,banjori
1190,zeus,zeus
1191,banjori,banjori
1192,zeus,zeus
1193,corebot,corebot
1194,pushdo,pushdo
1195,conficker,conficker
1196,corebot,corebot
1197,tinba,tinba
1198,pushdo,pushdo
1199,pushdo,pushdo
1200,ramnit,ramnit
1201,tinba,tinba
1202,zeus,zeus
1203,banjori,banjori
1204,banjori,banjori
1205,locky,conficker
1206,tinba,tinba
1207,ramnit,conficker
1208,matsnu,matsnu
1209,cryptolocker,cryptolocker
1210,corebot,corebot
1211,matsnu,matsnu
1212,corebot,corebot
1213,ramnit,locky
1214,tinba,locky
1215,tinba,locky
1216,zeus,zeus
1217,rovnix,rovnix
1218,rovnix,rovnix
1219,matsnu,matsnu
1220,ramnit,ramnit
1221,pushdo,pushdo
1222,conficker,ramnit
1223,rovnix,rovnix
1224,zeus,zeus
1225,conficker,conficker
1226,ramnit,ramnit
1227,corebot,corebot
1228,zeus,zeus
1229,tinba,tinba
1230,locky,ramnit
1231,cryptolocker,cryptolocker
